PRIMARIO,FUERA DE SERVICIO,REPOSICION,TIPO DE EVENTO,ESTADO DEL CLIMA,OBSERVACION,BARRIOS
PBO20,26/11/2020 06:48,26/11/2020 13:35,Accidental,Adverso,Condiciones Climáticas Adversas.,Botánico.
PBO20,26/11/2020 18:16,26/11/2020 18:42,Accidental,Adverso,Condiciones Climáticas Adversas.,Botánico.
PBO20,30/11/2020 02:30,30/11/2020 05:26,Accidental,Adverso,Condiciones Climáticas Adversas.,Botánico.
PBO20,30/11/2020 05:52,30/11/2020 07:25,Accidental,Adverso,"Condiciones Climáticas Adversas. En ServicioParcial.",Botánico.
PBO24,12/11/2020 09:20,12/11/2020 09:44,Accidental,Normal,Al realizar maniobra.,"Mobocayaty, Loma Pyta."
PBO6,14/11/2020 12:15,14/11/2020 13:25,Accidental,Normal,No establecido.,"Santísima Trinidad, Virgen de laAsunción, Cañada de Ybyray, BañadoCará Cará."
PBO6,14/11/2020 14:06,14/11/2020 14:24,Accidental,Normal,"Puente MT Suelto F2. PD 74942. Sacramento c/Lombardo.","Santísima Trinidad, Virgen de laAsunción, Cañada de Ybyray, BañadoCará Cará."
PBO6,14/11/2020 21:28,14/11/2020 23:25,Accidental,Adverso,Condiciones Climaticas Adversas,"Santísima Trinidad, Virgen de laAsunción, Cañada de Ybyray, BañadoCará Cará."
PBO8,6/11/2020 11:20,6/11/2020 12:45,Accidental,Normal,Barra B indisponible.,"Virgen de Fátima, Santa Rosa."
PBO8,26/11/2020 07:48,26/11/2020 12:04,Accidental,Adverso,Condiciones Climáticas Adversas.,"Virgen de Fátima, Santa Rosa."
PCA1,14/11/2020 21:29,15/11/2020 09:05,Accidental,Adverso,"Agua en PD. Mbokaja y Línea MT suelta.Constitución y Herrera.","San Roque, La Catedral."
PCA1,15/11/2020 10:55,15/11/2020 11:01,Accidental,Adverso,Al efectuar maniobras.,"San Roque, La Catedral."
PCA1,16/11/2020 01:01,16/11/2020 01:24,Accidental,Normal,Al efectuar maniobras.,"San Roque, La Catedral."
PCA1,29/11/2020 01:32,29/11/2020 03:13,Accidental,Normal,"Agua en PD SM395, SM230, SM125, SM238,SM206.","San Roque, La Catedral."
PCA11,27/11/2020 15:40,27/11/2020 15:43,Accidental,Adverso,"Abierto interruptor para reposición de SFT operado.Barrio Ricardo Brugada.","Ricardo Brugada, San Felipe."
PCA5,9/11/2020 10:55,9/11/2020 11:18,Accidental,Normal,No establecido.,La Catedral.
PCA5,9/11/2020 11:20,9/11/2020 11:45,Accidental,Normal,No establecido.,La Catedral.
PCA6,29/11/2020 10:59,29/11/2020 11:10,Accidental,Normal,No establecido.,La Catedral.
PCA8,14/11/2020 21:12,15/11/2020 00:00,Accidental,Adverso,Condiciones Climaticas Adversas,"Banco San Miguel, Tablada Nueva,Jara."
PCA8,15/11/2020 06:46,15/11/2020 08:07,Accidental,Adverso,Condiciones Climáticas Adversas.,"Banco San Miguel, Tablada Nueva,Jara."
PCA8,26/11/2020 07:51,26/11/2020 12:32,Accidental,Adverso,Condiciones Climáticas Adversas.,"Banco San Miguel, Tablada Nueva,Jara."
PSA11,14/11/2020 20:50,14/11/2020 22:57,Accidental,Adverso,Condiciones Climaticas Adversas,"Bañado Tacumbu, Sajonia."
PSA11,14/11/2020 23:00,15/11/2020 08:01,Accidental,Adverso,Condiciones Climaticas Adversas,"Bañado Tacumbu, Sajonia."
PSA11,26/11/2020 06:23,26/11/2020 14:12,Accidental,Adverso,Condiciones Climáticas Adversas.,"Bañado Tacumbu, Sajonia."
PSA11,26/11/2020 20:15,26/11/2020 20:33,Programado,Adverso,Abierto interruptor para efectuar maniobras.,"Bañado Tacumbu, Sajonia."
PSA12,24/11/2020 08:35,24/11/2020 10:02,Accidental,Normal,No establecido.,Carlos A. López.
PSA12,24/11/2020 16:20,24/11/2020 16:23,Accidental,Normal,"Abierto interruptor para efectuar puenteo de SFTaveriado. Capitan Gwynn y Testanova.",Carlos A. López.
PSA3,14/11/2020 20:50,14/11/2020 22:35,Accidental,Adverso,Condiciones Climaticas Adversas,"San Antonio, Dr. Gaspar R. deFrancia."
PSA4,4/11/2020 00:58,4/11/2020 01:06,Accidental,Normal,No establecido.,Ita Pyta Punta.
PSA4,9/11/2020 12:50,9/11/2020 12:57,Accidental,Normal,Al efectuar maniobra.,Ita Pyta Punta.
PSA4,14/11/2020 21:12,15/11/2020 00:15,Accidental,Adverso,Condiciones Climaticas Adversas,Ita Pyta Punta.
PSA4,23/11/2020 15:43,23/11/2020 15:48,Accidental,Normal,No establecido.,Ita Pyta Punta.
PSA5,9/11/2020 12:34,9/11/2020 13:20,Accidental,Normal,Al efectuar maniobra.,"La Encarnación, San Antonio, Ita PytaPunta, Dr. Gaspar R. de Francia."
PSA5,14/11/2020 20:50,14/11/2020 22:55,Accidental,Adverso,Condiciones Climaticas Adversas,"La Encarnación, San Antonio, Ita PytaPunta, Dr. Gaspar R. de Francia."
PSA5,22/11/2020 04:51,22/11/2020 05:27,Accidental,Normal,No establecido.,"La Encarnación, San Antonio, Ita PytaPunta, Dr. Gaspar R. de Francia."
PSA5,25/11/2020 13:41,25/11/2020 14:42,Programado,Normal,"Línea MT suelta y aislador averiado. Priribebuy y DonBosco.","La Encarnación, San Antonio, Ita PytaPunta, Dr. Gaspar R. de Francia."
PSA5,26/11/2020 07:52,26/11/2020 12:57,Accidental,Adverso,Condiciones Climáticas Adversas.,"La Encarnación, San Antonio, Ita PytaPunta, Dr. Gaspar R. de Francia."
PSA6,5/11/2020 11:28,5/11/2020 11:48,Accidental,Normal,"Inconvenientes con la cudrilla de Línea Viva.Solicitud de estado de precaución. Encargado delTrabajo Pedro Alegre.","San Antonio, Ita Pyta Punta, Dr.Gaspar Rodriguez de Francia."
PSA6,9/11/2020 13:33,9/11/2020 13:38,Accidental,Normal,Abierto interruptor para cierre de SFT.,"San Antonio, Ita Pyta Punta, Dr.Gaspar Rodriguez de Francia."
PSA6,14/11/2020 21:08,14/11/2020 22:59,Accidental,Adverso,Condiciones Climaticas Adversas,"San Antonio, Ita Pyta Punta, Dr.Gaspar Rodriguez de Francia."
PSA6,14/11/2020 22:59,15/11/2020 06:59,Accidental,Adverso,"Ramas sobre Línea MT. Paiva e/ Montero y Rio de laPlata. En servicio parcial.","San Antonio, Ita Pyta Punta, Dr.Gaspar Rodriguez de Francia."
PSA6,26/11/2020 07:44,26/11/2020 16:03,Accidental,Adverso,Condiciones Climáticas Adversas.,"San Antonio, Ita Pyta Punta, Dr.Gaspar Rodriguez de Francia."
PSA6,26/11/2020 16:30,26/11/2020 16:35,Accidental,Adverso,Condiciones Climáticas Adversas.,"San Antonio, Ita Pyta Punta, Dr.Gaspar Rodriguez de Francia."
PSA7,14/11/2020 20:50,14/11/2020 22:57,Accidental,Adverso,Condiciones Climaticas Adversas,"Bañado Tacumbu, Carlos. A. López."
PSA7,14/11/2020 23:00,15/11/2020 07:18,Accidental,Adverso,Condiciones Climaticas Adversas.,"Bañado Tacumbu, Carlos. A. López."
PSA7,26/11/2020 15:40,26/11/2020 19:15,Accidental,Adverso,Condiciones Climáticas Adversas.,"Bañado Tacumbu, Carlos. A. López."
PSA8,4/11/2020 18:43,4/11/2020 19:43,Accidental,Normal,"Línea protegida averiada. Cnel. López y Diaz deSolis. Transferencia sobre PSA12.",San Antonio.
PSA8,5/11/2020 10:13,5/11/2020 12:51,Accidental,Normal,"Abierto Interruptor. Para efectuar reparación. LíneaMT autoprotegida averiada. Diaz de Solis y Cnel.López.",San Antonio.
PSA8,14/11/2020 21:05,14/11/2020 22:18,Accidental,Adverso,Condiciones Climaticas Adversas,San Antonio.
REP1,9/11/2020 08:27,Recierre,Accidental,Normal,No establecido.,Dr. Roberto L. Petit.
REP1,14/11/2020 21:07,14/11/2020 21:20,Producción,Adverso,"Fuera de Servicio TR-01 y TR-02. ES-LAM. Afectó aSE-REP.",Dr. Roberto L. Petit.
REP1,27/11/2020 23:35,27/11/2020 23:40,Accidental,Adverso,"Abierto interruptor para efectuar reparación de SFTaveriado y puente MT suelto en derivación. RojasSilva y 21 Proyectadas.",Dr. Roberto L. Petit.
REP2,14/11/2020 21:07,14/11/2020 21:20,Producción,Adverso,"Fuera de Servicio TR-01 y TR-02. ES-LAM. Afectó aSE-REP.","Republicano, Santa Librada."
REP2,15/11/2020 00:14,15/11/2020 00:20,Accidental,Adverso,Condiciones Climáticas Adversas.,"Republicano, Santa Librada."
REP3,14/11/2020 20:50,15/11/2020 00:33,Accidental,Adverso,Condiciones Climaticas Adversas.,"San Pablo, Obrero, San Vicente,Republicano, Santa Ana, Jukyty,Santa Librada, Pirizal."
REP3,15/11/2020 04:32,15/11/2020 04:54,Accidental,Adverso,Condiciones Climáticas Adversas.,"San Pablo, Obrero, San Vicente,Republicano, Santa Ana, Jukyty,Santa Librada, Pirizal."
REP3,24/11/2020 10:28,24/11/2020 11:00,Accidental,Normal,No establecido.,"San Pablo, Obrero, San Vicente,Republicano, Santa Ana, Jukyty,Santa Librada, Pirizal."
REP3,26/11/2020 08:11,26/11/2020 10:23,Accidental,Adverso,Condiciones Climáticas Adversas.,"San Pablo, Obrero, San Vicente,Republicano, Santa Ana, Jukyty,Santa Librada, Pirizal."
REP3,26/11/2020 11:04,26/11/2020 18:44,Accidental,Adverso,,"San Pablo, Obrero, San Vicente,Republicano, Santa Ana, Jukyty,Santa Librada, Pirizal."
REP3,30/11/2020 04:20,30/11/2020 05:00,Accidental,Adverso,Línea MT suelta. Caballero Alvarez y Pampliega.,"San Pablo, Obrero, San Vicente,Republicano, Santa Ana, Jukyty,Santa Librada, Pirizal."
REP5,8/11/2020 17:06,8/11/2020 18:02,Accidental,Normal,"1- Puente MT suelto F1-2. 2- Seccionador fusibleaveriado F1-2. 1- Perú y Ana Díaz. 2- Nicaragua yPerú.","Tte. Silvio Petirosi, San Vicente,Pinoza."
REP5,14/11/2020 21:07,14/11/2020 21:20,Producción,Adverso,"Fuera de Servicio TR-01 y TR-02. ES-LAM. Afectó aSE-REP.","Tte. Silvio Petirosi, San Vicente,Pinoza."
REP5,15/11/2020 19:30,15/11/2020 20:19,Accidental,Adverso,Condiciones Climáticas Adversas.,"Tte. Silvio Petirosi, San Vicente,Pinoza."
REP5,29/11/2020 22:47,Recierre,Accidental,Normal,No establecido.,"Tte. Silvio Petirosi, San Vicente,Pinoza."
REP6,4/11/2020 08:14,4/11/2020 09:03,Accidental,Normal,No establecido.,"San Vicente, Pinoza, Pirizal."
REP6,14/11/2020 20:50,15/11/2020 02:04,Accidental,Adverso,Condiciones Climaticas Adversas.,"San Vicente, Pinoza, Pirizal."
REP6,15/11/2020 03:10,15/11/2020 03:15,Accidental,Adverso,Condiciones Climaticas Adversas.,"San Vicente, Pinoza, Pirizal."
REP6,15/11/2020 03:45,15/11/2020 03:48,Accidental,Adverso,Al efectuar maniobras.,"San Vicente, Pinoza, Pirizal."
REP6,24/11/2020 08:12,24/11/2020 09:40,Accidental,Normal,Línea MT suelta. Zorrilla de San Martín y Cazanello.,"San Vicente, Pinoza, Pirizal."
REP6,24/11/2020 11:27,24/11/2020 11:31,Accidental,Normal,Al efectuar maniobras.,"San Vicente, Pinoza, Pirizal."
REP6,26/11/2020 06:20,26/11/2020 08:53,Accidental,Adverso,Condiciones Climáticas Adversas.,"San Vicente, Pinoza, Pirizal."
REP7,14/11/2020 21:07,14/11/2020 21:20,Producción,Adverso,"Fuera de Servicio TR-01 y TR-02. ES-LAM. Afectó aSE-REP.","Tte. Silvio Petirosi, San Vicente,Pinoza."
REP9,14/11/2020 21:07,14/11/2020 21:20,Producción,Adverso,"Fuera de Servicio TR-01 y TR-02. ES-LAM. Afectó aSE-REP.",Tte. Silvio Petirosi.
SMI10,3/11/2020 14:18,3/11/2020 15:07,Accidental,Normal,Con carga del SMI 2.,"Las Mercedes, Mburicao, Gral. Bernardino Caballero."
SMI10,14/11/2020 22:33,14/11/2020 22:37,Accidental,Adverso,"Condiciones Climaticas Adversas. En ServicioParcial.06:33 hs del día 15/11/2020 En ServicioTotal.","Las Mercedes, Mburicao, Gral. Bernardino Caballero."
SMI10,15/11/2020 09:08,15/11/2020 10:13,Accidental,Adverso,"Condiciones Climáticas Adversas. En servicioParcial. 21:44hs en servicio total.","Las Mercedes, Mburicao, Gral. Bernardino Caballero."
SMI10,24/11/2020 10:54,24/11/2020 11:25,Accidental,Normal,No establecido.,"Las Mercedes, Mburicao, Gral. Bernardino Caballero."
SMI10,24/11/2020 13:52,24/11/2020 14:49,Accidental,Normal,No establecido.,"Las Mercedes, Mburicao, Gral. Bernardino Caballero."
SMI10,26/11/2020 07:42,26/11/2020 08:34,Accidental,Adverso,Condiciones Climáticas Adversas.,"Las Mercedes, Mburicao, Gral. Bernardino Caballero."
SMI10,30/11/2020 02:25,30/11/2020 03:08,Accidental,Normal,No establecido.,"Las Mercedes, Mburicao, Gral. Bernardino Caballero."
SMI2,3/11/2020 14:18,3/11/2020 15:07,Accidental,Normal,Carga Transferida sobre el SMI 10.,"Mburicao, Recoleta, Mcal. Francisco.S. López, Gral. Bernardino Caballero."
SMI2,9/11/2020 03:08,9/11/2020 03:38,Accidental,Normal,No establecido.,"Mburicao, Recoleta, Mcal. Francisco.S. López, Gral. Bernardino Caballero."
SMI2,10/11/2020 13:09,10/11/2020 13:53,Accidental,Normal,No establecido.,"Mburicao, Recoleta, Mcal. Francisco.S. López, Gral. Bernardino Caballero."
SMI2,10/11/2020 20:38,10/11/2020 20:45,Accidental,Normal,"Abierto interruptor para reparar puente MT suelto enacometida del PD Confiteria Landau.","Mburicao, Recoleta, Mcal. Francisco.S. López, Gral. Bernardino Caballero."
SMI2,14/11/2020 21:09,14/11/2020 23:17,Accidental,Adverso,"Rama sobre línea MT. España y 23 de Octubre.Rama sobre línea MT y desperfecto interno en PEEscuela de Policía en Brizuela y Dominicana.","Mburicao, Recoleta, Mcal. Francisco.S. López, Gral. Bernardino Caballero."
SMI2,14/11/2020 21:28,14/11/2020 23:18,Accidental,Adverso,Condiciones Climaticas Adversas,"Mburicao, Recoleta, Mcal. Francisco.S. López, Gral. Bernardino Caballero."
SMI2,15/11/2020 14:34,15/11/2020 14:37,Accidental,Adverso,"Para efectuar cierre de SFT. Mcal. Estigarribia yBernardino Caballero.","Mburicao, Recoleta, Mcal. Francisco.S. López, Gral. Bernardino Caballero."
SMI2,26/11/2020 08:29,26/11/2020 12:15,Accidental,Adverso,Condiciones Climáticas Adversas.,"Mburicao, Recoleta, Mcal. Francisco.S. López, Gral. Bernardino Caballero."
SMI2,30/11/2020 09:28,30/11/2020 09:49,Accidental,Adverso,Condiciones Climáticas Adversas.,"Mburicao, Recoleta, Mcal. Francisco.S. López, Gral. Bernardino Caballero."
SMI3,14/11/2020 21:29,15/11/2020 00:43,Accidental,Adverso,Condiciones Climaticas Adversas,"Gral. Bernardino Caballero, CiudadNueva."
SMI3,15/11/2020 01:46,15/11/2020 03:42,Accidental,Adverso,Condiciones Climáticas Adversas.,"Gral. Bernardino Caballero, CiudadNueva."
SMI3,27/11/2020 07:34,27/11/2020 07:54,Accidental,Adverso,Condiciones Climáticas Adversas.,"Gral. Bernardino Caballero, CiudadNueva."
SMI4,14/11/2020 21:26,15/11/2020 01:11,Accidental,Adverso,"Tramo Subterráneo Averiado. Primer tramo.Transferencia Total sobre SMI-9 y BPA-5Transferencia Parcial sobre SMI-2",Mcal F. S. López.
SMI5,6/11/2020 12:28,6/11/2020 12:31,Accidental,Normal,Inconvenientes al efectuar maniobras.,"Las Mercedes, Ciudad Nueva."
SMI9,25/11/2020 13:52,25/11/2020 14:47,Accidental,Normal,No establecido.,"San Felipe, Jara."
VAU1,14/11/2020 20:50,Recierre,Accidental,Adverso,Condiciones Climaticas Adversas,"Los Laureles, Mcal. Estigarribia,Hipódromo, Tembetary,"
VAU1,14/11/2020 21:12,14/11/2020 22:24,Accidental,Adverso,Condiciones Climaticas Adversas,"Los Laureles, Mcal. Estigarribia,Hipódromo, Tembetary,"
VAU1,15/11/2020 01:22,15/11/2020 04:53,Accidental,Adverso,Condiciones Climáticas Adversas.,"Los Laureles, Mcal. Estigarribia,Hipódromo, Tembetary,"
VAU1,15/11/2020 04:55,Recierre,Accidental,Adverso,Condiciones Climaticas Adversas,"Los Laureles, Mcal. Estigarribia,Hipódromo, Tembetary,"
VAU1,20/11/2020 23:00,20/11/2020 23:10,Accidental,Normal,"Abierto interruptor para aislar línea MT autoprotegidaincendiada. Manuel Blinder y Carlos Arguello.","Los Laureles, Mcal. Estigarribia,Hipódromo, Tembetary,"
VAU1,26/11/2020 06:17,26/11/2020 09:24,Accidental,Adverso,Condiciones Climáticas Adversas.,"Los Laureles, Mcal. Estigarribia,Hipódromo, Tembetary,"
VAU1,26/11/2020 07:28,Recierre,Accidental,Adverso,Condiciones Climáticas Adversas.,"Los Laureles, Mcal. Estigarribia,Hipódromo, Tembetary,"
VAU12,15/11/2020 15:23,Recierre,Accidental,Adverso,Condiciones Climáticas Adversas.,Mcal. Estigarribia.
VAU12,30/11/2020 02:43,Recierre,Accidental,Normal,No establecido.,Mcal. Estigarribia.
VAU14,14/11/2020 20:53,Recierre,Accidental,Adverso,Condiciones Climaticas Adversas,"Villa Aurelia, Los Laureles, Hiódromo."
VAU14,25/11/2020 09:17,25/11/2020 10:47,Accidental,Normal,"Puente MT suelto y fusible de línea operado. R.I 2Ytororó y Eusebio Ayala.","Villa Aurelia, Los Laureles, Hiódromo."
VAU3,9/11/2020 23:03,Recierre,Accidental,Normal,No establecido.,"Villa Aurelia, San Pablo"
VAU3,14/11/2020 20:52,14/11/2020 22:49,Accidental,Adverso,Condiciones Climaticas Adversas,"Villa Aurelia, San Pablo."
VAU3,14/11/2020 23:12,14/11/2020 23:21,Accidental,Adverso,Condiciones Climaticas Adversas,"Villa Aurelia, San Pablo."
VAU3,14/11/2020 23:14,15/11/2020 05:33,Accidental,Adverso,Condiciones Climáticas Adversas. En servicio parcial.,"Villa Aurelia, San Pablo."
VAU3,15/11/2020 08:32,15/11/2020 08:49,Accidental,Adverso,Condiciones Climáticas Adversas. En servicio total.,"Villa Aurelia, San Pablo."
VAU4,14/11/2020 20:53,Recierre,Accidental,Adverso,Condiciones Climaticas Adversas,"Los Laureles, Nazaret, Recoleta,Tembetary."
VAU4,23/11/2020 10:03,Recierre,Accidental,Normal,No establecido.,"Los Laureles, Nazaret, Recoleta,Tembetary."
VAU5,14/11/2020 20:57,14/11/2020 22:22,Accidental,Adverso,Condiciones Climaticas Adversas,"Hipódromo, Mcal. José F. Estigarribia,Villa Aurelia."
VAU5,25/11/2020 13:34,25/11/2020 14:40,Accidental,Normal,Línea MT a baja altura. La Victoria y Samu ´u.,"Hipódromo, Mcal. José F. Estigarribia,Villa Aurelia."
VAU5,25/11/2020 15:41,25/11/2020 16:05,Accidental,Normal,No establecido.,"Hipódromo, Mcal. José F. Estigarribia,Villa Aurelia."
VAU5,30/11/2020 04:03,30/11/2020 04:56,Accidental,Normal,No establecido.,"Hipódromo, Mcal. José F. Estigarribia,Villa Aurelia."
VAU8,14/11/2020 21:19,14/11/2020 22:25,Accidental,Adverso,Condiciones Climaticas Adversas,Villa Aurelia.
VAU8,14/11/2020 23:12,14/11/2020 23:25,Accidental,Adverso,Condiciones Climaticas Adversas,Villa Aurelia.
VAU8,16/11/2020 09:53,16/11/2020 10:08,Accidental,Normal,"Abierto interruptor para efectuar reparación depuente MT suelto. Machain y P. Villamayor.",Villa Aurelia.
VAU8,26/11/2020 06:23,26/11/2020 08:54,Accidental,Adverso,"1- Cruceta MT rota. Músicos e/ Aguirre y MadameLynch. 2- Puente MT suelto. F2 Aguirre y Cirilo Gill.",Villa Aurelia.
