PRIMARIO,FUERA DE SERVICIO,REPOSICION,TIPO DE EVENTO,ESTADO DEL CLIMA,OBSERVACION,BARRIO,DURACION,DURACION SEGS
PBO6,9/12/2020 12:06,9/12/2020 12:23,Accidental,Normal,No establecido.,Santísima Trinidad,0 days 00:17:00,1020
PBO6,9/12/2020 12:06,9/12/2020 12:23,Accidental,Normal,No establecido.,Virgen de la Asunción,0 days 00:17:00,1020
PBO6,9/12/2020 12:06,9/12/2020 12:23,Accidental,Normal,No establecido.,Cañada Ybyray,0 days 00:17:00,1020
PBO6,9/12/2020 12:06,9/12/2020 12:23,Accidental,Normal,No establecido.,Bañado Cará Cará,0 days 00:17:00,1020
PBO6,9/12/2020 12:33,9/12/2020 12:57,Accidental,Normal,1- SLT N° 25772 averiado. T. Rojas y Santísima
Trinidad. 2- Línea MT suelta. sobre RTU N° 51732
P.Peña. Costado de IPS Central.,Santísima Trinidad,0 days 00:24:00,1440
PBO6,9/12/2020 12:33,9/12/2020 12:57,Accidental,Normal,1- SLT N° 25772 averiado. T. Rojas y Santísima
Trinidad. 2- Línea MT suelta. sobre RTU N° 51732
P.Peña. Costado de IPS Central.,Virgen de la Asunción,0 days 00:24:00,1440
PBO6,9/12/2020 12:33,9/12/2020 12:57,Accidental,Normal,1- SLT N° 25772 averiado. T. Rojas y Santísima
Trinidad. 2- Línea MT suelta. sobre RTU N° 51732
P.Peña. Costado de IPS Central.,Cañada Ybyray,0 days 00:24:00,1440
PBO6,9/12/2020 12:33,9/12/2020 12:57,Accidental,Normal,1- SLT N° 25772 averiado. T. Rojas y Santísima
Trinidad. 2- Línea MT suelta. sobre RTU N° 51732
P.Peña. Costado de IPS Central.,Bañado Cará Cará,0 days 00:24:00,1440
PCA1,4/12/2020 07:40,4/12/2020 07:50,Producción,Normal,Fuera de Servicio TR-01 23kV ES-PCA.,San Roque,0 days 00:10:00,600
PCA1,4/12/2020 07:40,4/12/2020 07:50,Producción,Normal,Fuera de Servicio TR-01 23kV ES-PCA.,La Catedral,0 days 00:10:00,600
PCA11,13/12/2020 17:52,13/12/2020 20:05,Accidental,Adverso,Ramas sobre línea MT. Barrio Ricargo Brugada.,Ricardo Brugada,0 days 02:13:00,7980
PCA11,13/12/2020 17:52,13/12/2020 20:05,Accidental,Adverso,Ramas sobre línea MT. Barrio Ricargo Brugada.,San Felipe,0 days 02:13:00,7980
PCA11,29/12/2020 23:23,29/12/2020 23:28,Accidental,Normal,Transformador averiado. Barrio Ricardo Brugada.,Ricardo Brugada,0 days 00:05:00,300
PCA11,29/12/2020 23:23,29/12/2020 23:28,Accidental,Normal,Transformador averiado. Barrio Ricardo Brugada.,San Felipe,0 days 00:05:00,300
PCA11,31/12/2020 12:41,31/12/2020 13:07,Accidental,Normal,"Choque por sostén MT. Gondra, entrada a
Pelopincho.",Ricardo Brugada,0 days 00:26:00,1560
PCA11,31/12/2020 12:41,31/12/2020 13:07,Accidental,Normal,"Choque por sostén MT. Gondra, entrada a
Pelopincho.",San Felipe,0 days 00:26:00,1560
PCA5,4/12/2020 07:40,4/12/2020 07:50,Producción,Normal,Fuera de Servicio TR-01 23kV ES-PCA.,La Catedral,0 days 00:10:00,600
PCA5,24/12/2020 22:53,24/12/2020 23:04,Accidental,Normal,Incendio en chacarita.,La Catedral,0 days 00:11:00,660
PCA6,4/12/2020 07:40,4/12/2020 07:50,Producción,Normal,Fuera de Servicio TR-01 23kV ES-PCA.,La Catedral,0 days 00:10:00,600
PCA8,23/12/2020 19:54,23/12/2020 21:08,Accidental,Normal,Puente MT Suelto. India y 8 de diciembre.,Banco San Miguel,0 days 01:14:00,4440
PCA8,23/12/2020 19:54,23/12/2020 21:08,Accidental,Normal,Puente MT Suelto. India y 8 de diciembre.,Tablada Nueva,0 days 01:14:00,4440
PCA8,23/12/2020 19:54,23/12/2020 21:08,Accidental,Normal,Puente MT Suelto. India y 8 de diciembre.,Jara,0 days 01:14:00,4440
PSA11,17/12/2020 17:18,17/12/2020 18:01,Accidental,Normal,No establecido.,Bañado Tacumbu,0 days 00:43:00,2580
PSA11,17/12/2020 17:18,17/12/2020 18:01,Accidental,Normal,No establecido.,Sajonia,0 days 00:43:00,2580
PSA11,17/12/2020 20:12,17/12/2020 20:32,Accidental,Normal,Al efectuar maniobras.,Bañado Tacumbu,0 days 00:20:00,1200
PSA11,17/12/2020 20:12,17/12/2020 20:32,Accidental,Normal,Al efectuar maniobras.,Sajonia,0 days 00:20:00,1200
PSA12,16/12/2020 08:20,16/12/2020 08:40,Accidental,Normal,No establecido.,Carlos A. López,0 days 00:20:00,1200
PSA12,17/12/2020 01:54,17/12/2020 01:58,Accidental,Normal,Abierto Interruptor para efectuar reparación de SFT
operado. Posta Leiva.,Carlos A. López,0 days 00:04:00,240
PSA3,13/12/2020 18:02,13/12/2020 20:15,Accidental,Adverso,Condiciones Climáticas Adversas.,San Antonio,0 days 02:13:00,7980
PSA3,13/12/2020 18:02,13/12/2020 20:15,Accidental,Adverso,Condiciones Climáticas Adversas.,Dr. Gaspar Rodríguez de Francia,0 days 02:13:00,7980
PSA4,4/12/2020 13:55,4/12/2020 14:15,Accidental,Normal,No establecido.,Ita Pyta Punta,0 days 00:20:00,1200
PSA4,8/12/2020 08:18,8/12/2020 09:06,Accidental,Normal,No establecido.,Ita Pyta Punta,0 days 00:48:00,2880
PSA4,8/12/2020 09:36,8/12/2020 09:42,Accidental,Normal,Al efectuar maniobras.,Ita Pyta Punta,0 days 00:06:00,360
PSA4,8/12/2020 10:23,8/12/2020 10:28,Programado,Normal,Abierto interruptor para efectuar maniobras.,Ita Pyta Punta,0 days 00:05:00,300
PSA4,8/12/2020 10:38,8/12/2020 10:40,Accidental,Normal,Tramo Subterráneo averiado de PS-72 a PS-65.,Ita Pyta Punta,0 days 00:02:00,120
PSA4,13/12/2020 18:02,13/12/2020 20:23,Accidental,Adverso,Condiciones Climáticas Adversas.,Ita Pyta Punta,0 days 02:21:00,8460
PSA4,15/12/2020 03:13,15/12/2020 03:31,Accidental,Normal,No establecido.,Ita Pyta Punta,0 days 00:18:00,1080
PSA4,16/12/2020 08:20,16/12/2020 08:45,Accidental,Normal,No establecido.,Ita Pyta Punta,0 days 00:25:00,1500
PSA4,17/12/2020 01:34,17/12/2020 01:52,Accidental,Normal,No establecido.,Ita Pyta Punta,0 days 00:18:00,1080
PSA4,17/12/2020 02:25,17/12/2020 03:25,Accidental,Normal,No establecido.,Ita Pyta Punta,0 days 01:00:00,3600
PSA4,17/12/2020 03:50,17/12/2020 11:41,Accidental,Normal,Al efectuar maniobras.,Ita Pyta Punta,0 days 07:51:00,28260
PSA4,19/12/2020 21:24,19/12/2020 21:32,Accidental,Normal,No establecido.,Ita Pyta Punta,0 days 00:08:00,480
PSA4,19/12/2020 21:36,19/12/2020 22:50,Accidental,Adverso,Puente MT suelto y cruceta MT rota. Dr. Mazzei y Río
de la Plata.,Ita Pyta Punta,0 days 01:14:00,4440
PSA5,17/12/2020 11:58,17/12/2020 12:01,Accidental,Normal,Al efectuar maniobras.,La Encarnación,0 days 00:03:00,180
PSA5,17/12/2020 11:58,17/12/2020 12:01,Accidental,Normal,Al efectuar maniobras.,San Antonio,0 days 00:03:00,180
PSA5,17/12/2020 11:58,17/12/2020 12:01,Accidental,Normal,Al efectuar maniobras.,Ita Pyta Punta,0 days 00:03:00,180
PSA5,17/12/2020 11:58,17/12/2020 12:01,Accidental,Normal,Al efectuar maniobras.,Dr. Gaspar Rodríguez de Francia,0 days 00:03:00,180
PSA6,1/12/2020 06:46,1/12/2020 07:40,Accidental,Normal,No establecido.,San Antonio,0 days 00:54:00,3240
PSA6,1/12/2020 06:46,1/12/2020 07:40,Accidental,Normal,No establecido.,Ita Pyta Punta,0 days 00:54:00,3240
PSA6,1/12/2020 06:46,1/12/2020 07:40,Accidental,Normal,No establecido.,Dr. Gaspar Rodríguez de Francia,0 days 00:54:00,3240
PSA6,2/12/2020 16:14,2/12/2020 16:41,Accidental,Normal,No establecido.,San Antonio,0 days 00:27:00,1620
PSA6,2/12/2020 16:14,2/12/2020 16:41,Accidental,Normal,No establecido.,Ita Pyta Punta,0 days 00:27:00,1620
PSA6,2/12/2020 16:14,2/12/2020 16:41,Accidental,Normal,No establecido.,Dr. Gaspar Rodríguez de Francia,0 days 00:27:00,1620
PSA6,13/12/2020 17:32,13/12/2020 18:40,Accidental,Adverso,Condiciones Climáticas Adversas.,San Antonio,0 days 01:08:00,4080
PSA6,13/12/2020 17:32,13/12/2020 18:40,Accidental,Adverso,Condiciones Climáticas Adversas.,Ita Pyta Punta,0 days 01:08:00,4080
PSA6,13/12/2020 17:32,13/12/2020 18:40,Accidental,Adverso,Condiciones Climáticas Adversas.,Dr. Gaspar Rodríguez de Francia,0 days 01:08:00,4080
PSA6,31/12/2020 01:40,31/12/2020 02:38,Accidental,Normal,No establecido.,San Antonio,0 days 00:58:00,3480
PSA6,31/12/2020 01:40,31/12/2020 02:38,Accidental,Normal,No establecido.,Ita Pyta Punta,0 days 00:58:00,3480
PSA6,31/12/2020 01:40,31/12/2020 02:38,Accidental,Normal,No establecido.,Dr. Gaspar Rodríguez de Francia,0 days 00:58:00,3480
PSA7,17/12/2020 08:40,17/12/2020 09:35,Accidental,Normal,Abierto interruptor para efectuar reparación de
puente MT suelto. F3. SLT N° 51854.,Bañado Tacumbu,0 days 00:55:00,3300
PSA7,17/12/2020 08:40,17/12/2020 09:35,Accidental,Normal,Abierto interruptor para efectuar reparación de
puente MT suelto. F3. SLT N° 51854.,Carlos A. López,0 days 00:55:00,3300
PSA8,4/12/2020 13:55,4/12/2020 14:58,Accidental,Normal,No establecido.,San Antonio,0 days 01:03:00,3780
PSA8,6/12/2020 15:13,6/12/2020 15:31,Accidental,Normal,Ave por  línea MT. 15 de Agosto e Ygatimi.,San Antonio,0 days 00:18:00,1080
PSA8,17/12/2020 03:50,17/12/2020 04:40,Accidental,Normal,Al efectuar maniobras.,San Antonio,0 days 00:50:00,3000
PSA8,17/12/2020 04:45,17/12/2020 04:48,Accidental,Normal,Al efectuar maniobras.,San Antonio,0 days 00:03:00,180
PSA8,17/12/2020 05:10,17/12/2020 05:13,Accidental,Normal,Al efectuar maniobras.,San Antonio,0 days 00:03:00,180
PSA9,3/12/2020 04:15,3/12/2020 04:35,Accidental,Normal,No establecido.,Carlos A. López,0 days 00:20:00,1200
PSA9,15/12/2020 03:13,15/12/2020 03:31,Accidental,Normal,No establecido.,Carlos A. López,0 days 00:18:00,1080
PSA9,17/12/2020 03:50,17/12/2020 04:54,Accidental,Normal,Al efectuar maniobras.,Carlos A. López,0 days 01:04:00,3840
PSA9,17/12/2020 11:58,17/12/2020 12:02,Accidental,Normal,Al efectuar maniobras.,Carlos A. López,0 days 00:04:00,240
PSA9,18/12/2020 21:50,18/12/2020 23:08,Accidental,Normal,No establecido.,Carlos A. López,0 days 01:18:00,4680
REP1,13/12/2020 18:02,13/12/2020 20:30,Accidental,Adverso,Condiciones Climáticas Adversas.,Dr. Roberto L. Petit,0 days 02:28:00,8880
REP1,28/12/2020 23:32,29/12/2020 00:07,Accidental,Normal,No establecido.,Dr. Roberto L. Petit,0 days 00:35:00,2100
REP1,29/12/2020 11:44,29/12/2020 12:03,Accidental,Normal,Al efectuar reposición de fusible operado. 38
Proyectadas y Cap. Figari.,Dr. Roberto L. Petit,0 days 00:19:00,1140
REP2,21/12/2020 10:32,21/12/2020 11:32,Accidental,Normal,No establecido.,Republicano,0 days 01:00:00,3600
REP2,21/12/2020 10:32,21/12/2020 11:32,Accidental,Normal,No establecido.,Santa Librada,0 days 01:00:00,3600
REP2,27/12/2020 11:00,27/12/2020 13:00,Accidental,Normal,No establecido.,Republicano,0 days 02:00:00,7200
REP2,27/12/2020 11:00,27/12/2020 13:00,Accidental,Normal,No establecido.,Santa Librada,0 days 02:00:00,7200
REP3,22/12/2020 17:52,22/12/2020 18:41,Accidental,Normal,SF operado y Puente MT Suelto. Gandhi y Gral.
Santos.,San Pablo,0 days 00:49:00,2940
REP3,22/12/2020 17:52,22/12/2020 18:41,Accidental,Normal,SF operado y Puente MT Suelto. Gandhi y Gral.
Santos.,Obrero,0 days 00:49:00,2940
REP3,22/12/2020 17:52,22/12/2020 18:41,Accidental,Normal,SF operado y Puente MT Suelto. Gandhi y Gral.
Santos.,San Vicente,0 days 00:49:00,2940
REP3,22/12/2020 17:52,22/12/2020 18:41,Accidental,Normal,SF operado y Puente MT Suelto. Gandhi y Gral.
Santos.,Republicano,0 days 00:49:00,2940
REP3,22/12/2020 17:52,22/12/2020 18:41,Accidental,Normal,SF operado y Puente MT Suelto. Gandhi y Gral.
Santos.,Santa Ana,0 days 00:49:00,2940
REP3,22/12/2020 17:52,22/12/2020 18:41,Accidental,Normal,SF operado y Puente MT Suelto. Gandhi y Gral.
Santos.,Jukyty,0 days 00:49:00,2940
REP3,22/12/2020 17:52,22/12/2020 18:41,Accidental,Normal,SF operado y Puente MT Suelto. Gandhi y Gral.
Santos.,Santa Librada,0 days 00:49:00,2940
REP3,22/12/2020 17:52,22/12/2020 18:41,Accidental,Normal,SF operado y Puente MT Suelto. Gandhi y Gral.
Santos.,Pirizal,0 days 00:49:00,2940
REP3,22/12/2020 18:51,22/12/2020 19:05,Accidental,Normal,Puente MT Suelto Gandhi y Gral. Santos.,San Pablo,0 days 00:14:00,840
REP3,22/12/2020 18:51,22/12/2020 19:05,Accidental,Normal,Puente MT Suelto Gandhi y Gral. Santos.,Obrero,0 days 00:14:00,840
REP3,22/12/2020 18:51,22/12/2020 19:05,Accidental,Normal,Puente MT Suelto Gandhi y Gral. Santos.,San Vicente,0 days 00:14:00,840
REP3,22/12/2020 18:51,22/12/2020 19:05,Accidental,Normal,Puente MT Suelto Gandhi y Gral. Santos.,Republicano,0 days 00:14:00,840
REP3,22/12/2020 18:51,22/12/2020 19:05,Accidental,Normal,Puente MT Suelto Gandhi y Gral. Santos.,Santa Ana,0 days 00:14:00,840
REP3,22/12/2020 18:51,22/12/2020 19:05,Accidental,Normal,Puente MT Suelto Gandhi y Gral. Santos.,Jukyty,0 days 00:14:00,840
REP3,22/12/2020 18:51,22/12/2020 19:05,Accidental,Normal,Puente MT Suelto Gandhi y Gral. Santos.,Santa Librada,0 days 00:14:00,840
REP3,22/12/2020 18:51,22/12/2020 19:05,Accidental,Normal,Puente MT Suelto Gandhi y Gral. Santos.,Pirizal,0 days 00:14:00,840
REP5,14/12/2020 03:31,15/12/2020 00:04,Accidental,Normal,Abierto interruptor para efectuar de puente MT suelto.
Otazú y Arecutacuá.,Tte. Silvio Pettirossi,0 days 20:33:00,73980
REP5,14/12/2020 03:31,15/12/2020 00:04,Accidental,Normal,Abierto interruptor para efectuar de puente MT suelto.
Otazú y Arecutacuá.,San Vicente,0 days 20:33:00,73980
REP5,14/12/2020 03:31,15/12/2020 00:04,Accidental,Normal,Abierto interruptor para efectuar de puente MT suelto.
Otazú y Arecutacuá.,Pinoza,0 days 20:33:00,73980
REP5,15/12/2020 00:04,15/12/2020 00:17,Accidental,Normal,No establecido.,Tte. Silvio Pettirossi,0 days 00:13:00,780
REP5,15/12/2020 00:04,15/12/2020 00:17,Accidental,Normal,No establecido.,San Vicente,0 days 00:13:00,780
REP5,15/12/2020 00:04,15/12/2020 00:17,Accidental,Normal,No establecido.,Pinoza,0 days 00:13:00,780
REP5,15/12/2020 00:25,15/12/2020 00:30,Accidental,Normal,No establecido.,Tte. Silvio Pettirossi,0 days 00:05:00,300
REP5,15/12/2020 00:25,15/12/2020 00:30,Accidental,Normal,No establecido.,San Vicente,0 days 00:05:00,300
REP5,15/12/2020 00:25,15/12/2020 00:30,Accidental,Normal,No establecido.,Pinoza,0 days 00:05:00,300
REP6,13/12/2020 18:35,13/12/2020 20:31,Accidental,Adverso,Condiciones Climáticas Adversas.,San Vicente,0 days 01:56:00,6960
REP6,13/12/2020 18:35,13/12/2020 20:31,Accidental,Adverso,Condiciones Climáticas Adversas.,Pinoza,0 days 01:56:00,6960
REP6,13/12/2020 18:35,13/12/2020 20:31,Accidental,Adverso,Condiciones Climáticas Adversas.,Pirizal,0 days 01:56:00,6960
REP6,20/12/2020 14:26,20/12/2020 15:20,Accidental,Normal,No establecido.,San Vicente,0 days 00:54:00,3240
REP6,20/12/2020 14:26,20/12/2020 15:20,Accidental,Normal,No establecido.,Pinoza,0 days 00:54:00,3240
REP6,20/12/2020 14:26,20/12/2020 15:20,Accidental,Normal,No establecido.,Pirizal,0 days 00:54:00,3240
REP6,20/12/2020 15:21,20/12/2020 15:32,Accidental,Normal,Transformador Averiado. Picada Diarte y Tte. Alegre.,San Vicente,0 days 00:11:00,660
REP6,20/12/2020 15:21,20/12/2020 15:32,Accidental,Normal,Transformador Averiado. Picada Diarte y Tte. Alegre.,Pinoza,0 days 00:11:00,660
REP6,20/12/2020 15:21,20/12/2020 15:32,Accidental,Normal,Transformador Averiado. Picada Diarte y Tte. Alegre.,Pirizal,0 days 00:11:00,660
REP6,24/12/2020 15:57,24/12/2020 16:50,Accidental,Normal,Fusible operado. 1° de Noviembre y 29 de
Setiembre.,San Vicente,0 days 00:53:00,3180
REP6,24/12/2020 15:57,24/12/2020 16:50,Accidental,Normal,Fusible operado. 1° de Noviembre y 29 de
Setiembre.,Pinoza,0 days 00:53:00,3180
REP6,24/12/2020 15:57,24/12/2020 16:50,Accidental,Normal,Fusible operado. 1° de Noviembre y 29 de
Setiembre.,Pirizal,0 days 00:53:00,3180
REP9,13/12/2020 08:34,13/12/2020 09:11,Accidental,Adverso,Línea MT suelta. Felix Bogado y Cassanelo.,Tte. Silvio Pettirossi,0 days 00:37:00,2220
REP9,13/12/2020 11:30,13/12/2020 11:42,Programado,Adverso,Abierto interruptor para efectuar reparación de
puente MT suelto en segundo tramo.,Tte. Silvio Pettirossi,0 days 00:12:00,720
SMI1,16/12/2020 02:10,16/12/2020 03:37,Accidental,Normal,Sostén MT chocado. Indio Francisco y Bruno
Guggiari.,Pinoza,0 days 01:27:00,5220
SMI1,16/12/2020 02:10,16/12/2020 03:37,Accidental,Normal,Sostén MT chocado. Indio Francisco y Bruno
Guggiari.,Gral. Bernardino Caballero,0 days 01:27:00,5220
SMI1,16/12/2020 02:10,16/12/2020 03:37,Accidental,Normal,Sostén MT chocado. Indio Francisco y Bruno
Guggiari.,Ciudad Nueva,0 days 01:27:00,5220
SMI2,16/12/2020 06:03,16/12/2020 06:20,Accidental,Normal,No establecido.,Mburicao,0 days 00:17:00,1020
SMI2,16/12/2020 06:03,16/12/2020 06:20,Accidental,Normal,No establecido.,Recoleta,0 days 00:17:00,1020
SMI2,16/12/2020 06:03,16/12/2020 06:20,Accidental,Normal,No establecido.,Mcal. Francisco S. López,0 days 00:17:00,1020
SMI2,16/12/2020 06:03,16/12/2020 06:20,Accidental,Normal,No establecido.,Gral. Bernardino Caballero,0 days 00:17:00,1020
SMI2,19/12/2020 21:50,19/12/2020 22:00,Accidental,Normal,No establecido.,Mburicao,0 days 00:10:00,600
SMI2,19/12/2020 21:50,19/12/2020 22:00,Accidental,Normal,No establecido.,Recoleta,0 days 00:10:00,600
SMI2,19/12/2020 21:50,19/12/2020 22:00,Accidental,Normal,No establecido.,Mcal. Francisco S. López,0 days 00:10:00,600
SMI2,19/12/2020 21:50,19/12/2020 22:00,Accidental,Normal,No establecido.,Gral. Bernardino Caballero,0 days 00:10:00,600
SMI2,19/12/2020 21:50,19/12/2020 22:00,Accidental,Adverso,Condiciones Climáticas Adversas.,Mburicao,0 days 00:10:00,600
SMI2,19/12/2020 21:50,19/12/2020 22:00,Accidental,Adverso,Condiciones Climáticas Adversas.,Recoleta,0 days 00:10:00,600
SMI2,19/12/2020 21:50,19/12/2020 22:00,Accidental,Adverso,Condiciones Climáticas Adversas.,Mcal. Francisco S. López,0 days 00:10:00,600
SMI2,19/12/2020 21:50,19/12/2020 22:00,Accidental,Adverso,Condiciones Climáticas Adversas.,Gral. Bernardino Caballero,0 days 00:10:00,600
SMI2,19/12/2020 22:18,19/12/2020 23:16,Accidental,Adveso,Condiciones Climáticas Adversas.,Mburicao,0 days 00:58:00,3480
SMI2,19/12/2020 22:18,19/12/2020 23:16,Accidental,Adveso,Condiciones Climáticas Adversas.,Recoleta,0 days 00:58:00,3480
SMI2,19/12/2020 22:18,19/12/2020 23:16,Accidental,Adveso,Condiciones Climáticas Adversas.,Mcal. Francisco S. López,0 days 00:58:00,3480
SMI2,19/12/2020 22:18,19/12/2020 23:16,Accidental,Adveso,Condiciones Climáticas Adversas.,Gral. Bernardino Caballero,0 days 00:58:00,3480
SMI3,4/12/2020 09:17,4/12/2020 09:22,Accidental,Normal,Al efectuar maniobras.,Gral. Bernardino Caballero,0 days 00:05:00,300
SMI3,4/12/2020 09:17,4/12/2020 09:22,Accidental,Normal,Al efectuar maniobras.,Ciudad Nueva,0 days 00:05:00,300
SMI3,4/12/2020 10:12,4/12/2020 10:28,Accidental,Normal,No establecido.,Gral. Bernardino Caballero,0 days 00:16:00,960
SMI3,4/12/2020 10:12,4/12/2020 10:28,Accidental,Normal,No establecido.,Ciudad Nueva,0 days 00:16:00,960
SMI4,13/12/2020 22:01,14/12/2020 00:01,Accidental,Adverso,Condiciones Climáticas Adversas.,Mcal. Francisco S. López,0 days 02:00:00,7200
SMI4,20/12/2020 21:07,20/12/2020 21:45,Accidental,Normal,Transformador averiado. Brasilia y Sgto. Gauto.,Mcal. Francisco S. López,0 days 00:38:00,2280
SMI9,4/12/2020 08:11,4/12/2020 08:43,Accidental,Normal,No establecido.,Las Mercedes,0 days 00:32:00,1920
SMI9,4/12/2020 08:11,4/12/2020 08:43,Accidental,Normal,No establecido.,San Felipe,0 days 00:32:00,1920
SMI9,4/12/2020 09:17,04/12/2020 11:17,Accidental,Normal,No establecido.,Las Mercedes,0 days 02:00:00,7200
SMI9,4/12/2020 09:17,04/12/2020 11:17,Accidental,Normal,No establecido.,San Felipe,0 days 02:00:00,7200
SMI9,4/12/2020 18:01,4/12/2020 18:06,Accidental,Normal,Abierto interruptor para reparación de SFT operado.
SM6 con Humedad y Gotera.,Las Mercedes,0 days 00:05:00,300
SMI9,4/12/2020 18:01,4/12/2020 18:06,Accidental,Normal,Abierto interruptor para reparación de SFT operado.
SM6 con Humedad y Gotera.,San Felipe,0 days 00:05:00,300
SMI9,13/12/2020 08:34,13/12/2020 09:11,Accidental,Adverso,Condiciones Climáticas Adversas.,Las Mercedes,0 days 00:37:00,2220
SMI9,13/12/2020 08:34,13/12/2020 09:11,Accidental,Adverso,Condiciones Climáticas Adversas.,San Felipe,0 days 00:37:00,2220
SMI9,13/12/2020 18:07,13/12/2020 20:07,Accidental,Adverso,Condiciones Climáticas Adversas.,Las Mercedes,0 days 02:00:00,7200
SMI9,13/12/2020 18:07,13/12/2020 20:07,Accidental,Adverso,Condiciones Climáticas Adversas.,San Felipe,0 days 02:00:00,7200
SMI9,13/12/2020 19:30,13/12/2020 19:32,Accidental,Adverso,Abierto interruptor para efectuar reposición de SFT
operado. PD SM6.,Las Mercedes,0 days 00:02:00,120
SMI9,13/12/2020 19:30,13/12/2020 19:32,Accidental,Adverso,Abierto interruptor para efectuar reposición de SFT
operado. PD SM6.,San Felipe,0 days 00:02:00,120
VAU1,14/12/2020 07:23,14/12/2020 07:40,Accidental,Normal,Abierto interruptor para efectuar reparación de
puente MT autoprotegido suelto. Manuel Blindex y
Rca. Argentina.,Los Laureles,0 days 00:17:00,1020
VAU1,14/12/2020 07:23,14/12/2020 07:40,Accidental,Normal,Abierto interruptor para efectuar reparación de
puente MT autoprotegido suelto. Manuel Blindex y
Rca. Argentina.,Mcal. Estigarribia,0 days 00:17:00,1020
VAU1,14/12/2020 07:23,14/12/2020 07:40,Accidental,Normal,Abierto interruptor para efectuar reparación de
puente MT autoprotegido suelto. Manuel Blindex y
Rca. Argentina.,Hipódromo,0 days 00:17:00,1020
VAU1,14/12/2020 07:23,14/12/2020 07:40,Accidental,Normal,Abierto interruptor para efectuar reparación de
puente MT autoprotegido suelto. Manuel Blindex y
Rca. Argentina.,Tembetary,0 days 00:17:00,1020
VAU10,13/12/2020 18:11,13/12/2020 20:11,Accidental,Adverso,Condiciones Climáticas Adversas.,Mcal. Estigarribia,0 days 02:00:00,7200
VAU10,13/12/2020 18:11,13/12/2020 20:11,Accidental,Adverso,Condiciones Climáticas Adversas.,Recoleta,0 days 02:00:00,7200
VAU11,3/12/2020 07:39,3/12/2020 08:05,Accidental,Normal,Abierto interruptor para efectuar reparación de
pueente MT suelto. M. Lynch y Victor Heyn.,Luis Alberto de Herrera,0 days 00:26:00,1560
VAU11,3/12/2020 07:39,3/12/2020 08:05,Accidental,Normal,Abierto interruptor para efectuar reparación de
pueente MT suelto. M. Lynch y Victor Heyn.,Santa María,0 days 00:26:00,1560
VAU11,3/12/2020 07:39,3/12/2020 08:05,Accidental,Normal,Abierto interruptor para efectuar reparación de
pueente MT suelto. M. Lynch y Victor Heyn.,Villa Aurelia,0 days 00:26:00,1560
VAU11,15/12/2020 13:02,15/12/2020 13:06,Accidental,Normal,"Abierto interruptor para efectuar reposición de SFT
operado, puenteo de SFT averiado en derivación.
Francis Morises y Tte. Victor Meyin.",Luis Alberto de Herrera,0 days 00:04:00,240
VAU11,15/12/2020 13:02,15/12/2020 13:06,Accidental,Normal,"Abierto interruptor para efectuar reposición de SFT
operado, puenteo de SFT averiado en derivación.
Francis Morises y Tte. Victor Meyin.",Santa María,0 days 00:04:00,240
VAU11,15/12/2020 13:02,15/12/2020 13:06,Accidental,Normal,"Abierto interruptor para efectuar reposición de SFT
operado, puenteo de SFT averiado en derivación.
Francis Morises y Tte. Victor Meyin.",Villa Aurelia,0 days 00:04:00,240
VAU11,30/12/2020 16:47,30/12/2020 18:47,Accidental,Normal,No establecido.,Luis Alberto de Herrera,0 days 02:00:00,7200
VAU11,30/12/2020 16:47,30/12/2020 18:47,Accidental,Normal,No establecido.,Santa María,0 days 02:00:00,7200
VAU11,30/12/2020 16:47,30/12/2020 18:47,Accidental,Normal,No establecido.,Villa Aurelia,0 days 02:00:00,7200
VAU11,30/12/2020 19:29,30/12/2020 19:37,Programado,Normal,Abierto interruptor para efectuar reposición de SFT
en forma directa F1-2. Víctor Heyn y Morice.,Luis Alberto de Herrera,0 days 00:08:00,480
VAU11,30/12/2020 19:29,30/12/2020 19:37,Programado,Normal,Abierto interruptor para efectuar reposición de SFT
en forma directa F1-2. Víctor Heyn y Morice.,Santa María,0 days 00:08:00,480
VAU11,30/12/2020 19:29,30/12/2020 19:37,Programado,Normal,Abierto interruptor para efectuar reposición de SFT
en forma directa F1-2. Víctor Heyn y Morice.,Villa Aurelia,0 days 00:08:00,480
VAU14,13/12/2020 16:30,13/12/2020 18:30,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Aurelia,0 days 02:00:00,7200
VAU14,13/12/2020 16:30,13/12/2020 18:30,Accidental,Adverso,Condiciones Climáticas Adversas.,Los Laureles,0 days 02:00:00,7200
VAU14,13/12/2020 16:30,13/12/2020 18:30,Accidental,Adverso,Condiciones Climáticas Adversas.,Hipódromo,0 days 02:00:00,7200
VAU3,13/12/2020 18:29,13/12/2020 20:29,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Aurelia,0 days 02:00:00,7200
VAU3,13/12/2020 18:29,13/12/2020 20:29,Accidental,Adverso,Condiciones Climáticas Adversas.,San Pablo,0 days 02:00:00,7200
VAU3,28/12/2020 10:18,28/12/2020 11:00,Accidental,Normal,Puente MT suelto y rama sobre línea MT. Facundo
MAchaín y Ramón García.,Villa Aurelia,0 days 00:42:00,2520
VAU3,28/12/2020 10:18,28/12/2020 11:00,Accidental,Normal,Puente MT suelto y rama sobre línea MT. Facundo
