,PRIMARIO,FUERA DE SERVICIO,REPOSICION,TIPO DE EVENTO,ESTADO DEL CLIMA,OBSERVACION,BARRIO,DURACION,DURACION SEGS
2,PBO6,24/05/2020 06:50,24/05/2020 08:08,Accidental,Normal,"Línea MT Subterránea averiada, ocasionada porpersonal DMAT.",Cañada Ybyray,0 days 01:18:00,4680
3,PBO6,24/05/2020 06:50,24/05/2020 08:08,Accidental,Normal,"Línea MT Subterránea averiada, ocasionada porpersonal DMAT.",Bañado Cará Cará,0 days 01:18:00,4680
0,PCA1,27/05/2020 05:01,27/05/2020 05:04,Producción,Normal,MEMO DD/DCC1/113/2020.,San Roque,0 days 00:03:00,180
1,PCA1,27/05/2020 05:01,27/05/2020 05:04,Producción,Normal,MEMO DD/DCC1/113/2020.,La Catedral,0 days 00:03:00,180
0,PCA1,27/05/2020 05:01,27/05/2020 05:04,Accidental,Normal,Fuera de servicio ES-PCA. Punto caliente TR-01 lado220kV.,San Roque,0 days 00:03:00,180
1,PCA1,27/05/2020 05:01,27/05/2020 05:04,Accidental,Normal,Fuera de servicio ES-PCA. Punto caliente TR-01 lado220kV.,La Catedral,0 days 00:03:00,180
0,PCA1,27/05/2020 07:49,27/05/2020 07:56,Producción,Normal,Canalización. MEMO DD/DCC1/113/2020.,San Roque,0 days 00:07:00,420
1,PCA1,27/05/2020 07:49,27/05/2020 07:56,Producción,Normal,Canalización. MEMO DD/DCC1/113/2020.,La Catedral,0 days 00:07:00,420
0,PCA11,10/05/2020 10:15,10/05/2020 10:48,Accidental,Normal,Línea MT en cc ocasionado por cola de pandorga.Caballero y Florencio Villamayor..,Ricardo Brugada,0 days 00:33:00,1980
1,PCA11,10/05/2020 10:15,10/05/2020 10:48,Accidental,Normal,Línea MT en cc ocasionado por cola de pandorga.Caballero y Florencio Villamayor..,San Felipe,0 days 00:33:00,1980
0,PCA11,27/05/2020 05:01,27/05/2020 05:04,Accidental,Normal,Fuera de servicio ES-PCA. Punto caliente TR-01 lado220kV.,Ricardo Brugada,0 days 00:03:00,180
1,PCA11,27/05/2020 05:01,27/05/2020 05:04,Accidental,Normal,Fuera de servicio ES-PCA. Punto caliente TR-01 lado220kV.,San Felipe,0 days 00:03:00,180
0,PCA3,27/05/2020 05:01,27/05/2020 05:04,Producción,Normal,MEMO DD/DCC1/113/2020.,Gral. Bernardino Caballero,0 days 00:03:00,180
0,PCA3,27/05/2020 05:01,27/05/2020 05:04,Accidental,Normal,Fuera de servicio ES-PCA. Punto caliente TR-01 lado220kV.,Gral. Bernardino Caballero,0 days 00:03:00,180
0,PCA3,27/05/2020 07:49,27/05/2020 07:56,Producción,Normal,Canalización. MEMO DD/DCC1/113/2020.,Gral. Bernardino Caballero,0 days 00:07:00,420
0,PCA5,27/05/2020 05:01,27/05/2020 05:04,Producción,Normal,MEMO DD/DCC1/113/2020.,La Catedral,0 days 00:03:00,180
0,PCA5,27/05/2020 05:01,27/05/2020 05:04,Accidental,Normal,Fuera de servicio ES-PCA. Punto caliente TR-01 lado220kV.,La Catedral,0 days 00:03:00,180
0,PCA5,27/05/2020 07:49,27/05/2020 07:56,Producción,Normal,Canalización. MEMO DD/DCC1/113/2020.,La Catedral,0 days 00:07:00,420
0,PCA6,15/05/2020 09:38,15/05/2020 10:19,Accidental,Normal,Línea MT subterránea averiada. Tramo PD CE135 alPD CE131.,La Catedral,0 days 00:41:00,2460
0,PCA6,25/05/2020 11:33,25/05/2020 11:33,Accidental,Normal,"Abierto Interruptor, para efectuar reposición deFusibles. PD SM230 PORVENIR.",La Catedral,0 days 00:00:00,0
0,PCA6,27/05/2020 05:01,27/05/2020 05:04,Producción,Normal,MEMO DD/DCC1/113/2020.,La Catedral,0 days 00:03:00,180
0,PCA6,27/05/2020 05:01,27/05/2020 05:04,Accidental,Normal,Fuera de servicio ES-PCA. Punto caliente TR-01 lado220kV.,La Catedral,0 days 00:03:00,180
0,PCA6,27/05/2020 07:49,27/05/2020 07:56,Producción,Normal,Canalización. MEMO DD/DCC1/113/2020.,La Catedral,0 days 00:07:00,420
0,PCA6,27/05/2020 08:00,27/05/2020 08:53,Accidental,Normal,No establecido.,La Catedral,0 days 00:53:00,3180
0,PCA6,27/05/2020 08:56,27/05/2020 09:06,Accidental,Normal,No cierra con carga total.,La Catedral,0 days 00:10:00,600
0,PCA8,24/05/2020 12:26,24/05/2020 12:40,Accidental,Normal,Al efectuar maniobras de transferencias.,Banco San Miguel,0 days 00:14:00,840
1,PCA8,24/05/2020 12:26,24/05/2020 12:40,Accidental,Normal,Al efectuar maniobras de transferencias.,Tablada Nueva,0 days 00:14:00,840
2,PCA8,24/05/2020 12:26,24/05/2020 12:40,Accidental,Normal,Al efectuar maniobras de transferencias.,Jara,0 days 00:14:00,840
0,PCA8,24/05/2020 21:42,24/05/2020 21:44,Accidental,Normal,Al efectuar maniobras.,Banco San Miguel,0 days 00:02:00,120
1,PCA8,24/05/2020 21:42,24/05/2020 21:44,Accidental,Normal,Al efectuar maniobras.,Tablada Nueva,0 days 00:02:00,120
2,PCA8,24/05/2020 21:42,24/05/2020 21:44,Accidental,Normal,Al efectuar maniobras.,Jara,0 days 00:02:00,120
0,PCA8,27/05/2020 05:01,27/05/2020 05:04,Accidental,Normal,Fuera de servicio ES-PCA. Punto caliente TR-01 lado220kV.,Banco San Miguel,0 days 00:03:00,180
1,PCA8,27/05/2020 05:01,27/05/2020 05:04,Accidental,Normal,Fuera de servicio ES-PCA. Punto caliente TR-01 lado220kV.,Tablada Nueva,0 days 00:03:00,180
2,PCA8,27/05/2020 05:01,27/05/2020 05:04,Accidental,Normal,Fuera de servicio ES-PCA. Punto caliente TR-01 lado220kV.,Jara,0 days 00:03:00,180
0,PSA11,23/05/2020 13:50,23/05/2020 15:03,Accidental,Normal,No establecido.,Bañado Tacumbu,0 days 01:13:00,4380
1,PSA11,23/05/2020 13:50,23/05/2020 15:03,Accidental,Normal,No establecido.,Sajonia,0 days 01:13:00,4380
0,PSA12,2/05/2020 04:07,2/05/2020 04:48,Accidental,Normal,Al intentar cerrar PSA5.,Carlos A. López,0 days 00:41:00,2460
0,PSA3,6/05/2020 15:48,6/05/2020 15:53,Programado,Normal,Abierto interruptor para efectuar reposición deseccionador fusible en forma directa. Cnel. López yArellano.,San Antonio,0 days 00:05:00,300
1,PSA3,6/05/2020 15:48,6/05/2020 15:53,Programado,Normal,Abierto interruptor para efectuar reposición deseccionador fusible en forma directa. Cnel. López yArellano.,Dr. Gaspar Rodríguez de Francia,0 days 00:05:00,300
0,PSA4,13/05/2020 06:30,13/05/2020 07:00,Accidental,Normal,No establecido.,Ita Pyta Punta,0 days 00:30:00,1800
0,PSA5,2/05/2020 03:55,2/05/2020 04:26,Accidental,Normal,Línea protegida suelta. Tte. Prieto e/ De LaConquista e Isabel La Catolica.,La Encarnación,0 days 00:31:00,1860
1,PSA5,2/05/2020 03:55,2/05/2020 04:26,Accidental,Normal,Línea protegida suelta. Tte. Prieto e/ De LaConquista e Isabel La Catolica.,San Antonio,0 days 00:31:00,1860
2,PSA5,2/05/2020 03:55,2/05/2020 04:26,Accidental,Normal,Línea protegida suelta. Tte. Prieto e/ De LaConquista e Isabel La Catolica.,Ita Pyta Punta,0 days 00:31:00,1860
3,PSA5,2/05/2020 03:55,2/05/2020 04:26,Accidental,Normal,Línea protegida suelta. Tte. Prieto e/ De LaConquista e Isabel La Catolica.,Dr. Gaspar Rodríguez de Francia,0 days 00:31:00,1860
0,PSA6,2/05/2020 04:07,2/05/2020 04:46,Accidental,Normal,Al intentar cerrar PSA5.,San Antonio,0 days 00:39:00,2340
1,PSA6,2/05/2020 04:07,2/05/2020 04:46,Accidental,Normal,Al intentar cerrar PSA5.,Ita Pyta Punta,0 days 00:39:00,2340
2,PSA6,2/05/2020 04:07,2/05/2020 04:46,Accidental,Normal,Al intentar cerrar PSA5.,Dr. Gaspar Rodríguez de Francia,0 days 00:39:00,2340
0,PSA6,28/05/2020 15:36,28/05/2020 16:31,Accidental,Normal,Línea MT en C.C y Seccionador fusible averiado.Acometida del Parque Solidaridad.,San Antonio,0 days 00:55:00,3300
1,PSA6,28/05/2020 15:36,28/05/2020 16:31,Accidental,Normal,Línea MT en C.C y Seccionador fusible averiado.Acometida del Parque Solidaridad.,Ita Pyta Punta,0 days 00:55:00,3300
2,PSA6,28/05/2020 15:36,28/05/2020 16:31,Accidental,Normal,Línea MT en C.C y Seccionador fusible averiado.Acometida del Parque Solidaridad.,Dr. Gaspar Rodríguez de Francia,0 days 00:55:00,3300
0,PSA7,6/05/2020 01:24,6/05/2020 01:50,Accidental,Adverso,Condiciones Climáticas Adversas.,Bañado Tacumbu,0 days 00:26:00,1560
1,PSA7,6/05/2020 01:24,6/05/2020 01:50,Accidental,Adverso,Condiciones Climáticas Adversas.,Carlos A. López,0 days 00:26:00,1560
0,PSA7,6/05/2020 01:51,6/05/2020 02:24,Accidental,Adverso,Abierto Interruptor. Línea MT Suelta. Ayolas y JoséDocoud.,Bañado Tacumbu,0 days 00:33:00,1980
1,PSA7,6/05/2020 01:51,6/05/2020 02:24,Accidental,Adverso,Abierto Interruptor. Línea MT Suelta. Ayolas y JoséDocoud.,Carlos A. López,0 days 00:33:00,1980
0,PSA7,21/05/2020 17:25,21/05/2020 18:53,Accidental,Adverso,Aislador averiado. En De Las Llanas c/ Orihuela.,Bañado Tacumbu,0 days 01:28:00,5280
1,PSA7,21/05/2020 17:25,21/05/2020 18:53,Accidental,Adverso,Aislador averiado. En De Las Llanas c/ Orihuela.,Carlos A. López,0 days 01:28:00,5280
0,PSA7,30/05/2020 02:34,30/05/2020 02:36,Accidental,Normal,Al efectuar maniobras de transferencias.,Bañado Tacumbu,0 days 00:02:00,120
1,PSA7,30/05/2020 02:34,30/05/2020 02:36,Accidental,Normal,Al efectuar maniobras de transferencias.,Carlos A. López,0 days 00:02:00,120
0,PSA9,21/05/2020 17:25,21/05/2020 18:25,Accidental,Adverso,Condiciones climáticas adversas,Carlos A. López,0 days 01:00:00,3600
0,PSA9,30/05/2020 01:23,30/05/2020 02:16,Accidental,Normal,Tramo subterráneo averiado PS258 a PS268.,Carlos A. López,0 days 00:53:00,3180
0,REP1,1/05/2020 19:16,1/05/2020 19:44,Accidental,Normal,No establecido.,Dr. Roberto L. Petit,0 days 00:28:00,1680
0,REP1,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,Dr. Roberto L. Petit,0 days 00:05:00,300
0,REP2,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,Republicano,0 days 00:05:00,300
1,REP2,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,Santa Librada,0 days 00:05:00,300
0,REP3,6/05/2020 17:38,6/05/2020 17:43,Accidental,Normal,Transformador averiado. López de Filippis e/ PampaGrande y Battilana.,San Pablo,0 days 00:05:00,300
1,REP3,6/05/2020 17:38,6/05/2020 17:43,Accidental,Normal,Transformador averiado. López de Filippis e/ PampaGrande y Battilana.,Obrero,0 days 00:05:00,300
2,REP3,6/05/2020 17:38,6/05/2020 17:43,Accidental,Normal,Transformador averiado. López de Filippis e/ PampaGrande y Battilana.,San Vicente,0 days 00:05:00,300
3,REP3,6/05/2020 17:38,6/05/2020 17:43,Accidental,Normal,Transformador averiado. López de Filippis e/ PampaGrande y Battilana.,Republicano,0 days 00:05:00,300
4,REP3,6/05/2020 17:38,6/05/2020 17:43,Accidental,Normal,Transformador averiado. López de Filippis e/ PampaGrande y Battilana.,Santa Ana,0 days 00:05:00,300
5,REP3,6/05/2020 17:38,6/05/2020 17:43,Accidental,Normal,Transformador averiado. López de Filippis e/ PampaGrande y Battilana.,Jukyty,0 days 00:05:00,300
6,REP3,6/05/2020 17:38,6/05/2020 17:43,Accidental,Normal,Transformador averiado. López de Filippis e/ PampaGrande y Battilana.,Santa Librada,0 days 00:05:00,300
7,REP3,6/05/2020 17:38,6/05/2020 17:43,Accidental,Normal,Transformador averiado. López de Filippis e/ PampaGrande y Battilana.,Pirizal,0 days 00:05:00,300
0,REP3,6/05/2020 20:40,6/05/2020 21:30,Programado,Normal,Abierto interruptor para efectuar reparación depuente MT suelto y corte de rama en contacto conlínea MT. Battilana y López de Filippis.,San Pablo,0 days 00:50:00,3000
1,REP3,6/05/2020 20:40,6/05/2020 21:30,Programado,Normal,Abierto interruptor para efectuar reparación depuente MT suelto y corte de rama en contacto conlínea MT. Battilana y López de Filippis.,Obrero,0 days 00:50:00,3000
2,REP3,6/05/2020 20:40,6/05/2020 21:30,Programado,Normal,Abierto interruptor para efectuar reparación depuente MT suelto y corte de rama en contacto conlínea MT. Battilana y López de Filippis.,San Vicente,0 days 00:50:00,3000
3,REP3,6/05/2020 20:40,6/05/2020 21:30,Programado,Normal,Abierto interruptor para efectuar reparación depuente MT suelto y corte de rama en contacto conlínea MT. Battilana y López de Filippis.,Republicano,0 days 00:50:00,3000
4,REP3,6/05/2020 20:40,6/05/2020 21:30,Programado,Normal,Abierto interruptor para efectuar reparación depuente MT suelto y corte de rama en contacto conlínea MT. Battilana y López de Filippis.,Santa Ana,0 days 00:50:00,3000
5,REP3,6/05/2020 20:40,6/05/2020 21:30,Programado,Normal,Abierto interruptor para efectuar reparación depuente MT suelto y corte de rama en contacto conlínea MT. Battilana y López de Filippis.,Jukyty,0 days 00:50:00,3000
6,REP3,6/05/2020 20:40,6/05/2020 21:30,Programado,Normal,Abierto interruptor para efectuar reparación depuente MT suelto y corte de rama en contacto conlínea MT. Battilana y López de Filippis.,Santa Librada,0 days 00:50:00,3000
7,REP3,6/05/2020 20:40,6/05/2020 21:30,Programado,Normal,Abierto interruptor para efectuar reparación depuente MT suelto y corte de rama en contacto conlínea MT. Battilana y López de Filippis.,Pirizal,0 days 00:50:00,3000
0,REP3,19/05/2020 07:10,19/05/2020 09:10,Accidental,Normal,No establecido.,San Pablo,0 days 02:00:00,7200
1,REP3,19/05/2020 07:10,19/05/2020 09:10,Accidental,Normal,No establecido.,Obrero,0 days 02:00:00,7200
2,REP3,19/05/2020 07:10,19/05/2020 09:10,Accidental,Normal,No establecido.,San Vicente,0 days 02:00:00,7200
3,REP3,19/05/2020 07:10,19/05/2020 09:10,Accidental,Normal,No establecido.,Republicano,0 days 02:00:00,7200
4,REP3,19/05/2020 07:10,19/05/2020 09:10,Accidental,Normal,No establecido.,Santa Ana,0 days 02:00:00,7200
5,REP3,19/05/2020 07:10,19/05/2020 09:10,Accidental,Normal,No establecido.,Jukyty,0 days 02:00:00,7200
6,REP3,19/05/2020 07:10,19/05/2020 09:10,Accidental,Normal,No establecido.,Santa Librada,0 days 02:00:00,7200
7,REP3,19/05/2020 07:10,19/05/2020 09:10,Accidental,Normal,No establecido.,Pirizal,0 days 02:00:00,7200
0,REP3,23/05/2020 12:16,23/05/2020 14:16,Accidental,Normal,No establecido.,San Pablo,0 days 02:00:00,7200
1,REP3,23/05/2020 12:16,23/05/2020 14:16,Accidental,Normal,No establecido.,Obrero,0 days 02:00:00,7200
2,REP3,23/05/2020 12:16,23/05/2020 14:16,Accidental,Normal,No establecido.,San Vicente,0 days 02:00:00,7200
3,REP3,23/05/2020 12:16,23/05/2020 14:16,Accidental,Normal,No establecido.,Republicano,0 days 02:00:00,7200
4,REP3,23/05/2020 12:16,23/05/2020 14:16,Accidental,Normal,No establecido.,Santa Ana,0 days 02:00:00,7200
5,REP3,23/05/2020 12:16,23/05/2020 14:16,Accidental,Normal,No establecido.,Jukyty,0 days 02:00:00,7200
6,REP3,23/05/2020 12:16,23/05/2020 14:16,Accidental,Normal,No establecido.,Santa Librada,0 days 02:00:00,7200
7,REP3,23/05/2020 12:16,23/05/2020 14:16,Accidental,Normal,No establecido.,Pirizal,0 days 02:00:00,7200
0,REP3,23/05/2020 16:35,23/05/2020 16:43,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SFMT en forma directa. 18 de Julio c/ Avda. FelixBogado.",San Pablo,0 days 00:08:00,480
1,REP3,23/05/2020 16:35,23/05/2020 16:43,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SFMT en forma directa. 18 de Julio c/ Avda. FelixBogado.",Obrero,0 days 00:08:00,480
2,REP3,23/05/2020 16:35,23/05/2020 16:43,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SFMT en forma directa. 18 de Julio c/ Avda. FelixBogado.",San Vicente,0 days 00:08:00,480
3,REP3,23/05/2020 16:35,23/05/2020 16:43,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SFMT en forma directa. 18 de Julio c/ Avda. FelixBogado.",Republicano,0 days 00:08:00,480
4,REP3,23/05/2020 16:35,23/05/2020 16:43,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SFMT en forma directa. 18 de Julio c/ Avda. FelixBogado.",Santa Ana,0 days 00:08:00,480
5,REP3,23/05/2020 16:35,23/05/2020 16:43,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SFMT en forma directa. 18 de Julio c/ Avda. FelixBogado.",Jukyty,0 days 00:08:00,480
6,REP3,23/05/2020 16:35,23/05/2020 16:43,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SFMT en forma directa. 18 de Julio c/ Avda. FelixBogado.",Santa Librada,0 days 00:08:00,480
7,REP3,23/05/2020 16:35,23/05/2020 16:43,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SFMT en forma directa. 18 de Julio c/ Avda. FelixBogado.",Pirizal,0 days 00:08:00,480
0,REP3,23/05/2020 19:10,23/05/2020 19:27,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SF enBatilana c/ Mayor Gardel.",San Pablo,0 days 00:17:00,1020
1,REP3,23/05/2020 19:10,23/05/2020 19:27,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SF enBatilana c/ Mayor Gardel.",Obrero,0 days 00:17:00,1020
2,REP3,23/05/2020 19:10,23/05/2020 19:27,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SF enBatilana c/ Mayor Gardel.",San Vicente,0 days 00:17:00,1020
3,REP3,23/05/2020 19:10,23/05/2020 19:27,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SF enBatilana c/ Mayor Gardel.",Republicano,0 days 00:17:00,1020
4,REP3,23/05/2020 19:10,23/05/2020 19:27,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SF enBatilana c/ Mayor Gardel.",Santa Ana,0 days 00:17:00,1020
5,REP3,23/05/2020 19:10,23/05/2020 19:27,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SF enBatilana c/ Mayor Gardel.",Jukyty,0 days 00:17:00,1020
6,REP3,23/05/2020 19:10,23/05/2020 19:27,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SF enBatilana c/ Mayor Gardel.",Santa Librada,0 days 00:17:00,1020
7,REP3,23/05/2020 19:10,23/05/2020 19:27,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SF enBatilana c/ Mayor Gardel.",Pirizal,0 days 00:17:00,1020
0,REP3,24/05/2020 15:00,24/05/2020 15:12,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SF enforma directa. Felix Bogado Battilana c/ MayorGardel.",San Pablo,0 days 00:12:00,720
1,REP3,24/05/2020 15:00,24/05/2020 15:12,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SF enforma directa. Felix Bogado Battilana c/ MayorGardel.",Obrero,0 days 00:12:00,720
2,REP3,24/05/2020 15:00,24/05/2020 15:12,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SF enforma directa. Felix Bogado Battilana c/ MayorGardel.",San Vicente,0 days 00:12:00,720
3,REP3,24/05/2020 15:00,24/05/2020 15:12,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SF enforma directa. Felix Bogado Battilana c/ MayorGardel.",Republicano,0 days 00:12:00,720
4,REP3,24/05/2020 15:00,24/05/2020 15:12,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SF enforma directa. Felix Bogado Battilana c/ MayorGardel.",Santa Ana,0 days 00:12:00,720
5,REP3,24/05/2020 15:00,24/05/2020 15:12,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SF enforma directa. Felix Bogado Battilana c/ MayorGardel.",Jukyty,0 days 00:12:00,720
6,REP3,24/05/2020 15:00,24/05/2020 15:12,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SF enforma directa. Felix Bogado Battilana c/ MayorGardel.",Santa Librada,0 days 00:12:00,720
7,REP3,24/05/2020 15:00,24/05/2020 15:12,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SF enforma directa. Felix Bogado Battilana c/ MayorGardel.",Pirizal,0 days 00:12:00,720
0,REP3,24/05/2020 15:30,24/05/2020 15:38,Accidental,Normal,"Abierto Interruptor, para efectuar reparación deperdida de aislación. Battilana c/ Mayor Gardel.",San Pablo,0 days 00:08:00,480
1,REP3,24/05/2020 15:30,24/05/2020 15:38,Accidental,Normal,"Abierto Interruptor, para efectuar reparación deperdida de aislación. Battilana c/ Mayor Gardel.",Obrero,0 days 00:08:00,480
2,REP3,24/05/2020 15:30,24/05/2020 15:38,Accidental,Normal,"Abierto Interruptor, para efectuar reparación deperdida de aislación. Battilana c/ Mayor Gardel.",San Vicente,0 days 00:08:00,480
3,REP3,24/05/2020 15:30,24/05/2020 15:38,Accidental,Normal,"Abierto Interruptor, para efectuar reparación deperdida de aislación. Battilana c/ Mayor Gardel.",Republicano,0 days 00:08:00,480
4,REP3,24/05/2020 15:30,24/05/2020 15:38,Accidental,Normal,"Abierto Interruptor, para efectuar reparación deperdida de aislación. Battilana c/ Mayor Gardel.",Santa Ana,0 days 00:08:00,480
5,REP3,24/05/2020 15:30,24/05/2020 15:38,Accidental,Normal,"Abierto Interruptor, para efectuar reparación deperdida de aislación. Battilana c/ Mayor Gardel.",Jukyty,0 days 00:08:00,480
6,REP3,24/05/2020 15:30,24/05/2020 15:38,Accidental,Normal,"Abierto Interruptor, para efectuar reparación deperdida de aislación. Battilana c/ Mayor Gardel.",Santa Librada,0 days 00:08:00,480
7,REP3,24/05/2020 15:30,24/05/2020 15:38,Accidental,Normal,"Abierto Interruptor, para efectuar reparación deperdida de aislación. Battilana c/ Mayor Gardel.",Pirizal,0 days 00:08:00,480
0,REP3,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,San Pablo,0 days 00:05:00,300
1,REP3,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,Obrero,0 days 00:05:00,300
2,REP3,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,San Vicente,0 days 00:05:00,300
3,REP3,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,Republicano,0 days 00:05:00,300
4,REP3,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,Santa Ana,0 days 00:05:00,300
5,REP3,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,Jukyty,0 days 00:05:00,300
6,REP3,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,Santa Librada,0 days 00:05:00,300
7,REP3,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,Pirizal,0 days 00:05:00,300
0,REP4,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,Hipódromo,0 days 00:05:00,300
0,REP5,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,Tte. Silvio Pettirossi,0 days 00:05:00,300
1,REP5,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,San Vicente,0 days 00:05:00,300
2,REP5,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,Pinoza,0 days 00:05:00,300
0,REP6,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,San Vicente,0 days 00:05:00,300
1,REP6,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,Pinoza,0 days 00:05:00,300
2,REP6,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,Pirizal,0 days 00:05:00,300
0,REP7,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,Tte. Silvio Pettirossi,0 days 00:05:00,300
1,REP7,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,San Vicente,0 days 00:05:00,300
2,REP7,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,Pinoza,0 days 00:05:00,300
0,REP9,26/05/2020 03:00,26/05/2020 03:05,Producción,Normal,Cambio de configuración YAC-IPU.,Tte. Silvio Pettirossi,0 days 00:05:00,300
0,SMI11,24/05/2020 20:08,24/05/2020 21:56,Accidental,Normal,Tramo subterráneo averiado.,Virgen de la Asunción,0 days 01:48:00,6480
1,SMI11,24/05/2020 20:08,24/05/2020 21:56,Accidental,Normal,Tramo subterráneo averiado.,Virgen del Huerto,0 days 01:48:00,6480
2,SMI11,24/05/2020 20:08,24/05/2020 21:56,Accidental,Normal,Tramo subterráneo averiado.,Bella Vista,0 days 01:48:00,6480
3,SMI11,24/05/2020 20:08,24/05/2020 21:56,Accidental,Normal,Tramo subterráneo averiado.,Mcal. Francisco S. López,0 days 01:48:00,6480
4,SMI11,24/05/2020 20:08,24/05/2020 21:56,Accidental,Normal,Tramo subterráneo averiado.,Jara,0 days 01:48:00,6480
0,SMI5,21/05/2020 18:18,21/05/2020 18:57,Accidental,Adverso,Condiciones Climáticas Adversas.,Las Mercedes,0 days 00:39:00,2340
1,SMI5,21/05/2020 18:18,21/05/2020 18:57,Accidental,Adverso,Condiciones Climáticas Adversas.,Ciudad Nueva,0 days 00:39:00,2340
0,SMI5,21/05/2020 19:56,21/05/2020 20:05,Accidental,Adverso,Condiciones Climáticas Adversas.,Las Mercedes,0 days 00:09:00,540
1,SMI5,21/05/2020 19:56,21/05/2020 20:05,Accidental,Adverso,Condiciones Climáticas Adversas.,Ciudad Nueva,0 days 00:09:00,540
0,VAU14,5/05/2020 21:09,5/05/2020 22:01,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Aurelia,0 days 00:52:00,3120
1,VAU14,5/05/2020 21:09,5/05/2020 22:01,Accidental,Adverso,Condiciones Climáticas Adversas.,Los Laureles,0 days 00:52:00,3120
2,VAU14,5/05/2020 21:09,5/05/2020 22:01,Accidental,Adverso,Condiciones Climáticas Adversas.,Hipódromo,0 days 00:52:00,3120
0,VAU4,2/05/2020 07:41,2/05/2020 07:44,Programado,Normal,Abierto Interruptor. PEDIDO DE DISPONIBILIDAD N°629/2020.,Los Laureles,0 days 00:03:00,180
1,VAU4,2/05/2020 07:41,2/05/2020 07:44,Programado,Normal,Abierto Interruptor. PEDIDO DE DISPONIBILIDAD N°629/2020.,Nazareth,0 days 00:03:00,180
2,VAU4,2/05/2020 07:41,2/05/2020 07:44,Programado,Normal,Abierto Interruptor. PEDIDO DE DISPONIBILIDAD N°629/2020.,Recoleta,0 days 00:03:00,180
3,VAU4,2/05/2020 07:41,2/05/2020 07:44,Programado,Normal,Abierto Interruptor. PEDIDO DE DISPONIBILIDAD N°629/2020.,Tembetary,0 days 00:03:00,180
0,VAU4,6/05/2020 03:48,6/05/2020 04:28,Accidental,Adverso,Condiciones Climáticas Adversas.,Los Laureles,0 days 00:40:00,2400
