PRIMARIO,FUERA DE SERVICIO,REPOSICION,TIPO DE EVENTO,ESTADO DEL CLIMA,OBSERVACION,BARRIO,DURACION,DURACION SEGS
PCA1,31/01/2020 01:38,31/01/2020 01:40,Accidental,Adverso,Al cerrar seccionador N° 53106.,San Roque,0 days 00:02:00,120
PCA1,31/01/2020 01:38,31/01/2020 01:40,Accidental,Adverso,Al cerrar seccionador N° 53106.,La Catedral,0 days 00:02:00,120
PCA11,7/01/2020 17:01,7/01/2020 17:34,Producción,Normal,Fuera de Servicio TR-05. ES-PCA.,Ricardo Brugada,0 days 00:33:00,1980
PCA11,7/01/2020 17:01,7/01/2020 17:34,Producción,Normal,Fuera de Servicio TR-05. ES-PCA.,San Felipe,0 days 00:33:00,1980
PCA11,8/01/2020 00:17,8/01/2020 00:20,Producción,Normal,Canalización TR-05.,Ricardo Brugada,0 days 00:03:00,180
PCA11,8/01/2020 00:17,8/01/2020 00:20,Producción,Normal,Canalización TR-05.,San Felipe,0 days 00:03:00,180
PCA11,8/01/2020 22:41,8/01/2020 23:04,Accidental,Normal,Transformador averiado. Costado del Club Oriental.,Ricardo Brugada,0 days 00:23:00,1380
PCA11,8/01/2020 22:41,8/01/2020 23:04,Accidental,Normal,Transformador averiado. Costado del Club Oriental.,San Felipe,0 days 00:23:00,1380
PCA11,25/01/2020 06:53,25/01/2020 07:07,Accidental,Normal,No establecido.,Ricardo Brugada,0 days 00:14:00,840
PCA11,25/01/2020 06:53,25/01/2020 07:07,Accidental,Normal,No establecido.,San Felipe,0 days 00:14:00,840
PCA11,30/01/2020 01:05,30/01/2020 03:00,Accidental,Adverso,Condiciones Climáticas Adversas.,Ricardo Brugada,0 days 01:55:00,6900
PCA11,30/01/2020 01:05,30/01/2020 03:00,Accidental,Adverso,Condiciones Climáticas Adversas.,San Felipe,0 days 01:55:00,6900
PCA8,6/01/2020 15:46,6/01/2020 18:46,Accidental,Adverso,Condiciones Climáticas Adversas.,Banco San Miguel,0 days 03:00:00,10800
PCA8,6/01/2020 15:46,6/01/2020 18:46,Accidental,Adverso,Condiciones Climáticas Adversas.,Tablada Nueva,0 days 03:00:00,10800
PCA8,6/01/2020 15:46,6/01/2020 18:46,Accidental,Adverso,Condiciones Climáticas Adversas.,Jara,0 days 03:00:00,10800
PCA8,7/01/2020 17:01,7/01/2020 17:34,Producción,Normal,Fuera de Servicio TR-05. ES-PCA.,Banco San Miguel,0 days 00:33:00,1980
PCA8,7/01/2020 17:01,7/01/2020 17:34,Producción,Normal,Fuera de Servicio TR-05. ES-PCA.,Tablada Nueva,0 days 00:33:00,1980
PCA8,7/01/2020 17:01,7/01/2020 17:34,Producción,Normal,Fuera de Servicio TR-05. ES-PCA.,Jara,0 days 00:33:00,1980
PCA8,8/01/2020 00:17,8/01/2020 00:20,Producción,Normal,Canalización TR-05.,Banco San Miguel,0 days 00:03:00,180
PCA8,8/01/2020 00:17,8/01/2020 00:20,Producción,Normal,Canalización TR-05.,Tablada Nueva,0 days 00:03:00,180
PCA8,8/01/2020 00:17,8/01/2020 00:20,Producción,Normal,Canalización TR-05.,Jara,0 days 00:03:00,180
PCA8,21/01/2020 15:39,21/01/2020 16:41,Accidental,Normal,No establecido.,Banco San Miguel,0 days 01:02:00,3720
PCA8,21/01/2020 15:39,21/01/2020 16:41,Accidental,Normal,No establecido.,Tablada Nueva,0 days 01:02:00,3720
PCA8,21/01/2020 15:39,21/01/2020 16:41,Accidental,Normal,No establecido.,Jara,0 days 01:02:00,3720
PCA8,29/01/2020 18:04,29/01/2020 20:34,Accidental,Adverso,Condiciones Climáticas Adversas.,Banco San Miguel,0 days 02:30:00,9000
PCA8,29/01/2020 18:04,29/01/2020 20:34,Accidental,Adverso,Condiciones Climáticas Adversas.,Tablada Nueva,0 days 02:30:00,9000
PCA8,29/01/2020 18:04,29/01/2020 20:34,Accidental,Adverso,Condiciones Climáticas Adversas.,Jara,0 days 02:30:00,9000
PCA8,31/01/2020 10:25,31/01/2020 10:40,Accidental,Normal,No establecido.,Banco San Miguel,0 days 00:15:00,900
PCA8,31/01/2020 10:25,31/01/2020 10:40,Accidental,Normal,No establecido.,Tablada Nueva,0 days 00:15:00,900
PCA8,31/01/2020 10:25,31/01/2020 10:40,Accidental,Normal,No establecido.,Jara,0 days 00:15:00,900
PSA11,6/01/2020 15:29,6/01/2020 19:25,Accidental,Adverso,Línea MT suelta lado Bañado. Cruceta MT rota y Línea MT suelta Arsenales y N. de Chavez.,Bañado Tacumbu,0 days 03:56:00,14160
PSA11,6/01/2020 15:29,6/01/2020 19:25,Accidental,Adverso,Línea MT suelta lado Bañado. Cruceta MT rota y Línea MT suelta Arsenales y N. de Chavez.,Sajonia,0 days 03:56:00,14160
PSA11,6/01/2020 19:18,6/01/2020 19:29,Accidental,Adverso,"Abierto Interruptor, para efectuar reparación. Cruceta MT rota en Pratt Gill y Lirio. Línea MT Suelta Bañado Sur.",Bañado Tacumbu,0 days 00:11:00,660
PSA11,6/01/2020 19:18,6/01/2020 19:29,Accidental,Adverso,"Abierto Interruptor, para efectuar reparación. Cruceta MT rota en Pratt Gill y Lirio. Línea MT Suelta Bañado Sur.",Sajonia,0 days 00:11:00,660
PSA11,7/01/2020 19:49,7/01/2020 19:52,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SF, Acometida Armada Nacional.",Bañado Tacumbu,0 days 00:03:00,180
PSA11,7/01/2020 19:49,7/01/2020 19:52,Accidental,Normal,"Abierto Interruptor, para efectuar reposición de SF, Acometida Armada Nacional.",Sajonia,0 days 00:03:00,180
PSA11,30/01/2020 20:58,30/01/2020 21:20,Accidental,Adverso,No establecido.,Bañado Tacumbu,0 days 00:22:00,1320
PSA11,30/01/2020 20:58,30/01/2020 21:20,Accidental,Adverso,No establecido.,Sajonia,0 days 00:22:00,1320
PSA12,7/01/2020 02:47,7/01/2020 02:49,Accidental,Adverso,Al efectuar maniobras.,Carlos A. López,0 days 00:02:00,120
PSA12,8/01/2020 08:02,8/01/2020 08:37,Accidental,Normal,No establecido.,Carlos A. López,0 days 00:35:00,2100
PSA12,17/01/2020 07:32,17/01/2020 07:50,Accidental,Normal,Pájaro en contacto con Línea MT y cruceta. Dr. Paiva y Cap. Gwynn.,Carlos A. López,0 days 00:18:00,1080
PSA12,17/01/2020 14:20,17/01/2020 14:57,Accidental,Normal,Pájaro en contacto con Línea MT. Mallorquín y Dr. Paiva.,Carlos A. López,0 days 00:37:00,2220
PSA12,30/01/2020 20:55,30/01/2020 22:01,Accidental,Adverso,No establecido.,Carlos A. López,0 days 01:06:00,3960
PSA4,14/01/2020 19:57,14/01/2020 20:47,Accidental,Normal,Al efectuar maniobras. Corte Programado N° 520/2020.,Ita Pyta Punta,0 days 00:50:00,3000
PSA4,30/01/2020 00:05,30/01/2020 01:00,Accidental,Adverso,Condiciones Climáticas Adversas.,Ita Pyta Punta,0 days 00:55:00,3300
PSA4,30/01/2020 06:52,30/01/2020 10:37,Accidental,Adverso,No establecido. Transfrencia de carga.,Ita Pyta Punta,0 days 03:45:00,13500
PSA4,30/01/2020 20:55,30/01/2020 21:15,Accidental,Adverso,No establecido.,Ita Pyta Punta,0 days 00:20:00,1200
PSA5,16/01/2020 08:16,16/01/2020 08:47,Programado,Normal,Corte programado DO/ACO/055/20.,La Encarnación,0 days 00:31:00,1860
PSA5,16/01/2020 08:16,16/01/2020 08:47,Programado,Normal,Corte programado DO/ACO/055/20.,San Antonio,0 days 00:31:00,1860
PSA5,16/01/2020 08:16,16/01/2020 08:47,Programado,Normal,Corte programado DO/ACO/055/20.,Ita Pyta Punta,0 days 00:31:00,1860
PSA5,16/01/2020 08:16,16/01/2020 08:47,Programado,Normal,Corte programado DO/ACO/055/20.,Dr. Gaspar Rodríguez de Francia,0 days 00:31:00,1860
PSA5,22/01/2020 11:44,22/01/2020 13:00,Accidental,Normal,Estado de precaución N° DO/ACO/011/2020. Inconvenientes al efectuar tendido de cabo mensajero.,La Encarnación,0 days 01:16:00,4560
PSA5,22/01/2020 11:44,22/01/2020 13:00,Accidental,Normal,Estado de precaución N° DO/ACO/011/2020. Inconvenientes al efectuar tendido de cabo mensajero.,San Antonio,0 days 01:16:00,4560
PSA5,22/01/2020 11:44,22/01/2020 13:00,Accidental,Normal,Estado de precaución N° DO/ACO/011/2020. Inconvenientes al efectuar tendido de cabo mensajero.,Ita Pyta Punta,0 days 01:16:00,4560
PSA5,22/01/2020 11:44,22/01/2020 13:00,Accidental,Normal,Estado de precaución N° DO/ACO/011/2020. Inconvenientes al efectuar tendido de cabo mensajero.,Dr. Gaspar Rodríguez de Francia,0 days 01:16:00,4560
PSA5,29/01/2020 21:03,29/01/2020 22:27,Accidental,Adverso,Condiciones Climáticas Adversas.,La Encarnación,0 days 01:24:00,5040
PSA5,29/01/2020 21:03,29/01/2020 22:27,Accidental,Adverso,Condiciones Climáticas Adversas.,San Antonio,0 days 01:24:00,5040
PSA5,29/01/2020 21:03,29/01/2020 22:27,Accidental,Adverso,Condiciones Climáticas Adversas.,Ita Pyta Punta,0 days 01:24:00,5040
PSA5,29/01/2020 21:03,29/01/2020 22:27,Accidental,Adverso,Condiciones Climáticas Adversas.,Dr. Gaspar Rodríguez de Francia,0 days 01:24:00,5040
PSA6,6/01/2020 15:13,6/01/2020 16:47,Accidental,Adverso,PE Clínicas. Dr. Mario Mazzei y Tte. Guillermo Arías.,San Antonio,0 days 01:34:00,5640
PSA6,6/01/2020 15:13,6/01/2020 16:47,Accidental,Adverso,PE Clínicas. Dr. Mario Mazzei y Tte. Guillermo Arías.,Ita Pyta Punta,0 days 01:34:00,5640
PSA6,6/01/2020 15:13,6/01/2020 16:47,Accidental,Adverso,PE Clínicas. Dr. Mario Mazzei y Tte. Guillermo Arías.,Dr. Gaspar Rodríguez de Francia,0 days 01:34:00,5640
PSA6,14/01/2020 08:29,14/01/2020 19:54,Programado,Normal,Corte programado DO/ACO/52-53-54/20.,San Antonio,0 days 11:25:00,41100
PSA6,14/01/2020 08:29,14/01/2020 19:54,Programado,Normal,Corte programado DO/ACO/52-53-54/20.,Ita Pyta Punta,0 days 11:25:00,41100
PSA6,14/01/2020 08:29,14/01/2020 19:54,Programado,Normal,Corte programado DO/ACO/52-53-54/20.,Dr. Gaspar Rodríguez de Francia,0 days 11:25:00,41100
PSA6,14/01/2020 19:57,14/01/2020 20:48,Accidental,Normal,Al efectuar maniobras. Corte Programado N° 520/2020.,San Antonio,0 days 00:51:00,3060
PSA6,14/01/2020 19:57,14/01/2020 20:48,Accidental,Normal,Al efectuar maniobras. Corte Programado N° 520/2020.,Ita Pyta Punta,0 days 00:51:00,3060
PSA6,14/01/2020 19:57,14/01/2020 20:48,Accidental,Normal,Al efectuar maniobras. Corte Programado N° 520/2020.,Dr. Gaspar Rodríguez de Francia,0 days 00:51:00,3060
PSA6,15/01/2020 13:56,15/01/2020 14:08,Programado,Normal,"Abierto Interruptor, para efectuar corrección de secuencia de fases.",San Antonio,0 days 00:12:00,720
PSA6,15/01/2020 13:56,15/01/2020 14:08,Programado,Normal,"Abierto Interruptor, para efectuar corrección de secuencia de fases.",Ita Pyta Punta,0 days 00:12:00,720
PSA6,15/01/2020 13:56,15/01/2020 14:08,Programado,Normal,"Abierto Interruptor, para efectuar corrección de secuencia de fases.",Dr. Gaspar Rodríguez de Francia,0 days 00:12:00,720
PSA7,6/01/2020 23:12,6/01/2020 23:20,Accidental,Adverso,"Abierto Interruptor, para efectuar reposición de SF averiado. Dr. Julio Decoud y Carlos Gómez.",Bañado Tacumbu,0 days 00:08:00,480
PSA7,6/01/2020 23:12,6/01/2020 23:20,Accidental,Adverso,"Abierto Interruptor, para efectuar reposición de SF averiado. Dr. Julio Decoud y Carlos Gómez.",Carlos A. López,0 days 00:08:00,480
PSA7,10/01/2020 13:35,10/01/2020 14:41,Accidental,Adverso,Condiciones Climáticas Adversas.,Bañado Tacumbu,0 days 01:06:00,3960
PSA7,10/01/2020 13:35,10/01/2020 14:41,Accidental,Adverso,Condiciones Climáticas Adversas.,Carlos A. López,0 days 01:06:00,3960
PSA7,12/01/2020 02:25,12/01/2020 02:27,Accidental,Normal,Al efectuar maniobras.,Bañado Tacumbu,0 days 00:02:00,120
PSA7,12/01/2020 02:25,12/01/2020 02:27,Accidental,Normal,Al efectuar maniobras.,Carlos A. López,0 days 00:02:00,120
PSA7,29/01/2020 21:00,29/01/2020 21:25,Accidental,Adverso,Condiciones Climáticas Adversas.,Bañado Tacumbu,0 days 00:25:00,1500
PSA7,29/01/2020 21:00,29/01/2020 21:25,Accidental,Adverso,Condiciones Climáticas Adversas.,Carlos A. López,0 days 00:25:00,1500
PSA9,29/01/2020 18:01,29/01/2020 18:54,Accidental,Adverso,Condiciones Climáticas Adversas.,Carlos A. López,0 days 00:53:00,3180
PSA9,29/01/2020 21:00,29/01/2020 21:26,Accidental,Adverso,Condiciones Climáticas Adversas.,Carlos A. López,0 days 00:26:00,1560
REP1,10/01/2020 21:47,10/01/2020 22:19,Accidental,Adverso,Condiciones Climáticas Adversas.,Dr. Roberto L. Petit,0 days 00:32:00,1920
REP1,10/01/2020 22:42,10/01/2020 23:05,Accidental,Adverso,Condiciones Climáticas Adversas.,Dr. Roberto L. Petit,0 days 00:23:00,1380
REP1,12/01/2020 00:30,12/01/2020 00:57,Accidental,Normal,No establecido.,Dr. Roberto L. Petit,0 days 00:27:00,1620
REP1,12/01/2020 01:20,12/01/2020 01:35,Accidental,Normal,No establecido.,Dr. Roberto L. Petit,0 days 00:15:00,900
REP1,12/01/2020 03:25,12/01/2020 03:30,Accidental,Normal,Puente MT Suelto y Seccionador N° 52948 averiado. 24 Proyectadas y Mayor Fleitas.,Dr. Roberto L. Petit,0 days 00:05:00,300
REP1,12/01/2020 09:32,12/01/2020 09:55,Accidental,Normal,"Abierto Interruptor, para efectuar reparación de Línea MT Suelta.",Dr. Roberto L. Petit,0 days 00:23:00,1380
REP2,10/01/2020 08:08,10/01/2020 11:58,Accidental,Adverso,Cruceta MT rota. Tte. Villalón y Cap. Bado.,Republicano,0 days 03:50:00,13800
REP2,10/01/2020 08:08,10/01/2020 11:58,Accidental,Adverso,Cruceta MT rota. Tte. Villalón y Cap. Bado.,Santa Librada,0 days 03:50:00,13800
REP2,10/01/2020 22:42,10/01/2020 23:06,Accidental,Normal,Seccionador N° 53062 averiado.,Republicano,0 days 00:24:00,1440
REP2,10/01/2020 22:42,10/01/2020 23:06,Accidental,Normal,Seccionador N° 53062 averiado.,Santa Librada,0 days 00:24:00,1440
REP2,12/01/2020 03:10,12/01/2020 03:21,Accidental,Normal,En Paralelo REP1/REP2.,Republicano,0 days 00:11:00,660
REP2,12/01/2020 03:10,12/01/2020 03:21,Accidental,Normal,En Paralelo REP1/REP2.,Santa Librada,0 days 00:11:00,660
REP3,24/01/2020 18:25,24/01/2020 20:25,Accidental,Normal,No establecido.,San Pablo,0 days 02:00:00,7200
REP3,24/01/2020 18:25,24/01/2020 20:25,Accidental,Normal,No establecido.,Obrero,0 days 02:00:00,7200
REP3,24/01/2020 18:25,24/01/2020 20:25,Accidental,Normal,No establecido.,San Vicente,0 days 02:00:00,7200
REP3,24/01/2020 18:25,24/01/2020 20:25,Accidental,Normal,No establecido.,Republicano,0 days 02:00:00,7200
REP3,24/01/2020 18:25,24/01/2020 20:25,Accidental,Normal,No establecido.,Santa Ana,0 days 02:00:00,7200
REP3,24/01/2020 18:25,24/01/2020 20:25,Accidental,Normal,No establecido.,Jukyty,0 days 02:00:00,7200
REP3,24/01/2020 18:25,24/01/2020 20:25,Accidental,Normal,No establecido.,Santa Librada,0 days 02:00:00,7200
REP3,24/01/2020 18:25,24/01/2020 20:25,Accidental,Normal,No establecido.,Pirizal,0 days 02:00:00,7200
REP3,26/01/2020 12:10,26/01/2020 12:37,Accidental,Normal,No establecido.,San Pablo,0 days 00:27:00,1620
REP3,26/01/2020 12:10,26/01/2020 12:37,Accidental,Normal,No establecido.,Obrero,0 days 00:27:00,1620
REP3,26/01/2020 12:10,26/01/2020 12:37,Accidental,Normal,No establecido.,San Vicente,0 days 00:27:00,1620
REP3,26/01/2020 12:10,26/01/2020 12:37,Accidental,Normal,No establecido.,Republicano,0 days 00:27:00,1620
REP3,26/01/2020 12:10,26/01/2020 12:37,Accidental,Normal,No establecido.,Santa Ana,0 days 00:27:00,1620
REP3,26/01/2020 12:10,26/01/2020 12:37,Accidental,Normal,No establecido.,Jukyty,0 days 00:27:00,1620
REP3,26/01/2020 12:10,26/01/2020 12:37,Accidental,Normal,No establecido.,Santa Librada,0 days 00:27:00,1620
REP3,26/01/2020 12:10,26/01/2020 12:37,Accidental,Normal,No establecido.,Pirizal,0 days 00:27:00,1620
REP3,30/01/2020 16:44,30/01/2020 17:18,Accidental,Adverso,Abierto interruptor para cambio de cruceta rota.,San Pablo,0 days 00:34:00,2040
REP3,30/01/2020 16:44,30/01/2020 17:18,Accidental,Adverso,Abierto interruptor para cambio de cruceta rota.,Obrero,0 days 00:34:00,2040
REP3,30/01/2020 16:44,30/01/2020 17:18,Accidental,Adverso,Abierto interruptor para cambio de cruceta rota.,San Vicente,0 days 00:34:00,2040
REP3,30/01/2020 16:44,30/01/2020 17:18,Accidental,Adverso,Abierto interruptor para cambio de cruceta rota.,Republicano,0 days 00:34:00,2040
REP3,30/01/2020 16:44,30/01/2020 17:18,Accidental,Adverso,Abierto interruptor para cambio de cruceta rota.,Santa Ana,0 days 00:34:00,2040
REP3,30/01/2020 16:44,30/01/2020 17:18,Accidental,Adverso,Abierto interruptor para cambio de cruceta rota.,Jukyty,0 days 00:34:00,2040
REP3,30/01/2020 16:44,30/01/2020 17:18,Accidental,Adverso,Abierto interruptor para cambio de cruceta rota.,Santa Librada,0 days 00:34:00,2040
REP3,30/01/2020 16:44,30/01/2020 17:18,Accidental,Adverso,Abierto interruptor para cambio de cruceta rota.,Pirizal,0 days 00:34:00,2040
REP4,7/01/2020 01:20,7/01/2020 01:23,Accidental,Adverso,Al efectuar maniobras.,Hipódromo,0 days 00:03:00,180
REP4,29/01/2020 18:07,29/01/2020 19:36,Accidental,Adverso,Condiciones Climáticas Adversas.,Hipódromo,0 days 01:29:00,5340
REP4,29/01/2020 21:13,29/01/2020 21:44,Accidental,Adverso,Condiciones Climáticas Adversas.,Hipódromo,0 days 00:31:00,1860
REP5,6/01/2020 22:55,7/01/2020 00:12,Accidental,Adverso,Tramo subterraneo averiado. SM251 a SM203.,Tte. Silvio Pettirossi,0 days 01:17:00,4620
REP5,6/01/2020 22:55,7/01/2020 00:12,Accidental,Adverso,Tramo subterraneo averiado. SM251 a SM203.,San Vicente,0 days 01:17:00,4620
REP5,6/01/2020 22:55,7/01/2020 00:12,Accidental,Adverso,Tramo subterraneo averiado. SM251 a SM203.,Pinoza,0 days 01:17:00,4620
REP5,30/01/2020 00:10,30/01/2020 12:55,Accidental,Adverso,Condiciones Climáticas Adversas.,Tte. Silvio Pettirossi,0 days 12:45:00,45900
REP5,30/01/2020 00:10,30/01/2020 12:55,Accidental,Adverso,Condiciones Climáticas Adversas.,San Vicente,0 days 12:45:00,45900
REP5,30/01/2020 00:10,30/01/2020 12:55,Accidental,Adverso,Condiciones Climáticas Adversas.,Pinoza,0 days 12:45:00,45900
REP6,6/01/2020 16:46,6/01/2020 21:14,Accidental,Adverso,Resto de pandorga por Línea MT. Amistad y Camalote.,San Vicente,0 days 04:28:00,16080
REP6,6/01/2020 16:46,6/01/2020 21:14,Accidental,Adverso,Resto de pandorga por Línea MT. Amistad y Camalote.,Pinoza,0 days 04:28:00,16080
REP6,6/01/2020 16:46,6/01/2020 21:14,Accidental,Adverso,Resto de pandorga por Línea MT. Amistad y Camalote.,Pirizal,0 days 04:28:00,16080
REP6,8/01/2020 01:55,8/01/2020 02:46,Accidental,Normal,"Abierto Interruptor, para efectuar reparación de Cruceta MT rota y Puente MT Suelto. Gral. Garay y El Cano.",San Vicente,0 days 00:51:00,3060
REP6,8/01/2020 01:55,8/01/2020 02:46,Accidental,Normal,"Abierto Interruptor, para efectuar reparación de Cruceta MT rota y Puente MT Suelto. Gral. Garay y El Cano.",Pinoza,0 days 00:51:00,3060
REP6,8/01/2020 01:55,8/01/2020 02:46,Accidental,Normal,"Abierto Interruptor, para efectuar reparación de Cruceta MT rota y Puente MT Suelto. Gral. Garay y El Cano.",Pirizal,0 days 00:51:00,3060
REP6,23/01/2020 10:44,23/01/2020 11:30,Accidental,Normal,Ave en contacto con cruceta y Línea MT suelta. Magallanes y Centenario.,San Vicente,0 days 00:46:00,2760
REP6,23/01/2020 10:44,23/01/2020 11:30,Accidental,Normal,Ave en contacto con cruceta y Línea MT suelta. Magallanes y Centenario.,Pinoza,0 days 00:46:00,2760
REP6,23/01/2020 10:44,23/01/2020 11:30,Accidental,Normal,Ave en contacto con cruceta y Línea MT suelta. Magallanes y Centenario.,Pirizal,0 days 00:46:00,2760
REP7,10/01/2020 16:50,10/01/2020 16:55,Accidental,Adverso,"Abierto Interruptor, para efectuar reposición de SF. PE MERCANDO 4.",Tte. Silvio Pettirossi,0 days 00:05:00,300
REP7,10/01/2020 16:50,10/01/2020 16:55,Accidental,Adverso,"Abierto Interruptor, para efectuar reposición de SF. PE MERCANDO 4.",San Vicente,0 days 00:05:00,300
REP7,10/01/2020 16:50,10/01/2020 16:55,Accidental,Adverso,"Abierto Interruptor, para efectuar reposición de SF. PE MERCANDO 4.",Pinoza,0 days 00:05:00,300
REP7,26/01/2020 02:00,26/01/2020 02:30,Accidental,Normal,No establecido.,Tte. Silvio Pettirossi,0 days 00:30:00,1800
REP7,26/01/2020 02:00,26/01/2020 02:30,Accidental,Normal,No establecido.,San Vicente,0 days 00:30:00,1800
REP7,26/01/2020 02:00,26/01/2020 02:30,Accidental,Normal,No establecido.,Pinoza,0 days 00:30:00,1800
REP7,27/01/2020 18:16,27/01/2020 18:18,Accidental,Normal,Al efectuar maniobras.,Tte. Silvio Pettirossi,0 days 00:02:00,120
REP7,27/01/2020 18:16,27/01/2020 18:18,Accidental,Normal,Al efectuar maniobras.,San Vicente,0 days 00:02:00,120
REP7,27/01/2020 18:16,27/01/2020 18:18,Accidental,Normal,Al efectuar maniobras.,Pinoza,0 days 00:02:00,120
REP7,29/01/2020 18:01,29/01/2020 19:09,Accidental,Adverso,Condiciones Climáticas Adversas.,Tte. Silvio Pettirossi,0 days 01:08:00,4080
REP7,29/01/2020 18:01,29/01/2020 19:09,Accidental,Adverso,Condiciones Climáticas Adversas.,San Vicente,0 days 01:08:00,4080
REP7,29/01/2020 18:01,29/01/2020 19:09,Accidental,Adverso,Condiciones Climáticas Adversas.,Pinoza,0 days 01:08:00,4080
SMI11,6/01/2020 16:56,6/01/2020 18:30,Accidental,Adverso,Condiciones Climáticas Adversas.,Virgen de la Asunción,0 days 01:34:00,5640
SMI11,6/01/2020 16:56,6/01/2020 18:30,Accidental,Adverso,Condiciones Climáticas Adversas.,Virgen del Huerto,0 days 01:34:00,5640
SMI11,6/01/2020 16:56,6/01/2020 18:30,Accidental,Adverso,Condiciones Climáticas Adversas.,Bella Vista,0 days 01:34:00,5640
SMI11,6/01/2020 16:56,6/01/2020 18:30,Accidental,Adverso,Condiciones Climáticas Adversas.,Mcal. Francisco S. López,0 days 01:34:00,5640
SMI11,6/01/2020 16:56,6/01/2020 18:30,Accidental,Adverso,Condiciones Climáticas Adversas.,Jara,0 days 01:34:00,5640
SMI11,8/01/2020 02:46,8/01/2020 02:56,Accidental,Normal,No establecido.,Virgen de la Asunción,0 days 00:10:00,600
SMI11,8/01/2020 02:46,8/01/2020 02:56,Accidental,Normal,No establecido.,Virgen del Huerto,0 days 00:10:00,600
SMI11,8/01/2020 02:46,8/01/2020 02:56,Accidental,Normal,No establecido.,Bella Vista,0 days 00:10:00,600
SMI11,8/01/2020 02:46,8/01/2020 02:56,Accidental,Normal,No establecido.,Mcal. Francisco S. López,0 days 00:10:00,600
SMI11,8/01/2020 02:46,8/01/2020 02:56,Accidental,Normal,No establecido.,Jara,0 days 00:10:00,600
SMI11,29/01/2020 18:06,29/01/2020 19:00,Accidental,Adverso,Condiciones Climáticas Adversas.,Virgen de la Asunción,0 days 00:54:00,3240
SMI11,29/01/2020 18:06,29/01/2020 19:00,Accidental,Adverso,Condiciones Climáticas Adversas.,Virgen del Huerto,0 days 00:54:00,3240
SMI11,29/01/2020 18:06,29/01/2020 19:00,Accidental,Adverso,Condiciones Climáticas Adversas.,Bella Vista,0 days 00:54:00,3240
SMI11,29/01/2020 18:06,29/01/2020 19:00,Accidental,Adverso,Condiciones Climáticas Adversas.,Mcal. Francisco S. López,0 days 00:54:00,3240
SMI11,29/01/2020 18:06,29/01/2020 19:00,Accidental,Adverso,Condiciones Climáticas Adversas.,Jara,0 days 00:54:00,3240
SMI2,15/01/2020 03:45,15/01/2020 04:00,Accidental,Normal,No establecido.,Mburicao,0 days 00:15:00,900
SMI2,15/01/2020 03:45,15/01/2020 04:00,Accidental,Normal,No establecido.,Recoleta,0 days 00:15:00,900
SMI2,15/01/2020 03:45,15/01/2020 04:00,Accidental,Normal,No establecido.,Mcal. Francisco S. López,0 days 00:15:00,900
SMI2,15/01/2020 03:45,15/01/2020 04:00,Accidental,Normal,No establecido.,Gral. Bernardino Caballero,0 days 00:15:00,900
SMI3,6/01/2020 15:41,6/01/2020 19:13,Accidental,Adverso,Condiciones Climáticas Adversas.,Gral. Bernardino Caballero,0 days 03:32:00,12720
SMI3,6/01/2020 15:41,6/01/2020 19:13,Accidental,Adverso,Condiciones Climáticas Adversas.,Ciudad Nueva,0 days 03:32:00,12720
SMI3,10/01/2020 14:32,10/01/2020 16:22,Accidental,Adverso,"Tramo averiado, ocasionado por terceros. 1811 y Avda. Eusebio Ayala.",Gral. Bernardino Caballero,0 days 01:50:00,6600
SMI3,10/01/2020 14:32,10/01/2020 16:22,Accidental,Adverso,"Tramo averiado, ocasionado por terceros. 1811 y Avda. Eusebio Ayala.",Ciudad Nueva,0 days 01:50:00,6600
SMI3,27/01/2020 15:20,27/01/2020 16:41,Accidental,Normal,No establecido.,Gral. Bernardino Caballero,0 days 01:21:00,4860
SMI3,27/01/2020 15:20,27/01/2020 16:41,Accidental,Normal,No establecido.,Ciudad Nueva,0 days 01:21:00,4860
SMI3,27/01/2020 17:22,27/01/2020 17:24,Accidental,Normal,Al efectuar maniobras.,Gral. Bernardino Caballero,0 days 00:02:00,120
SMI3,27/01/2020 17:22,27/01/2020 17:24,Accidental,Normal,Al efectuar maniobras.,Ciudad Nueva,0 days 00:02:00,120
SMI3,27/01/2020 17:38,27/01/2020 17:40,Accidental,Normal,Puente MT Suelto en 25 de mayo y Gral. Aquino. Tramo averiado en Teodoro S. Móngelos y Gral. Bruguez. Tramo COPACO FACTURACIÓN a SM509 y L.A. Seccionador N° 54415.,Gral. Bernardino Caballero,0 days 00:02:00,120
SMI3,27/01/2020 17:38,27/01/2020 17:40,Accidental,Normal,Puente MT Suelto en 25 de mayo y Gral. Aquino. Tramo averiado en Teodoro S. Móngelos y Gral. Bruguez. Tramo COPACO FACTURACIÓN a SM509 y L.A. Seccionador N° 54415.,Ciudad Nueva,0 days 00:02:00,120
SMI9,6/01/2020 15:48,6/01/2020 18:24,Accidental,Adverso,Condiciones Climáticas Adversas.,Las Mercedes,0 days 02:36:00,9360
SMI9,6/01/2020 15:48,6/01/2020 18:24,Accidental,Adverso,Condiciones Climáticas Adversas.,San Felipe,0 days 02:36:00,9360
VAU1,4/01/2020 22:56,4/01/2020 22:58,Programado,Normal,MEMO DD/DCC1/001/2020.,Los Laureles,0 days 00:02:00,120
VAU1,4/01/2020 22:56,4/01/2020 22:58,Programado,Normal,MEMO DD/DCC1/001/2020.,Mcal. Estigarribia,0 days 00:02:00,120
