PRIMARIO,FUERA DE SERVICIO,REPOSICION,TIPO DE EVENTO,ESTADO DEL CLIMA,OBSERVACION,BARRIO,DURACION,DURACION SEGS
REP6,25/08/2020 11:51,25/08/2020 11:54,Accidental,Normal,Al efectuar maniobras.,Pirizal,0 days 00:03:00,180
REP7,21/08/2020 07:58,21/08/2020 08:32,Accidental,Normal,"Línea MT protegida averiada, ocasionada por
incendio de ómnibus. Rodríguez de Francia y Pa'i
Pérez.",Tte. Silvio Pettirossi,0 days 00:34:00,2040
REP7,21/08/2020 07:58,21/08/2020 08:32,Accidental,Normal,"Línea MT protegida averiada, ocasionada por
incendio de ómnibus. Rodríguez de Francia y Pa'i
Pérez.",San Vicente,0 days 00:34:00,2040
REP7,21/08/2020 07:58,21/08/2020 08:32,Accidental,Normal,"Línea MT protegida averiada, ocasionada por
incendio de ómnibus. Rodríguez de Francia y Pa'i
Pérez.",Pinoza,0 days 00:34:00,2040
SMI2,11/08/2020 06:16,11/08/2020 06:47,Accidental,Normal,No establecido.,Mburicao,0 days 00:31:00,1860
SMI2,11/08/2020 06:16,11/08/2020 06:47,Accidental,Normal,No establecido.,Recoleta,0 days 00:31:00,1860
SMI2,11/08/2020 06:16,11/08/2020 06:47,Accidental,Normal,No establecido.,Mcal. Francisco S. López,0 days 00:31:00,1860
SMI2,11/08/2020 06:16,11/08/2020 06:47,Accidental,Normal,No establecido.,Gral. Bernardino Caballero,0 days 00:31:00,1860
SMI3,21/08/2020 08:01,21/08/2020 08:21,Accidental,Normal,"Línea MT protegida averiada, ocasionada por
incendio de ómnibus. Rodríguez de Francia y Pa'i
Pérez.",Gral. Bernardino Caballero,0 days 00:20:00,1200
SMI3,21/08/2020 08:01,21/08/2020 08:21,Accidental,Normal,"Línea MT protegida averiada, ocasionada por
incendio de ómnibus. Rodríguez de Francia y Pa'i
Pérez.",Ciudad Nueva,0 days 00:20:00,1200
SMI5,20/08/2020 00:35,20/08/2020 00:52,Accidental,Normal,No establecido.,Las Mercedes,0 days 00:17:00,1020
SMI5,20/08/2020 00:35,20/08/2020 00:52,Accidental,Normal,No establecido.,Ciudad Nueva,0 days 00:17:00,1020
SMI7,22/08/2020 03:25,22/08/2020 04:12,Accidental,Normal,No establecido.,San Felipe,0 days 00:47:00,2820
SMI7,22/08/2020 03:25,22/08/2020 04:12,Accidental,Normal,No establecido.,Jara,0 days 00:47:00,2820
VAU1,11/08/2020 09:49,11/08/2020 11:49,Accidental,Normal,No establecido.,Los Laureles,0 days 02:00:00,7200
VAU1,11/08/2020 09:49,11/08/2020 11:49,Accidental,Normal,No establecido.,Mcal. Estigarribia,0 days 02:00:00,7200
VAU1,11/08/2020 09:49,11/08/2020 11:49,Accidental,Normal,No establecido.,Hipódromo,0 days 02:00:00,7200
VAU1,11/08/2020 09:49,11/08/2020 11:49,Accidental,Normal,No establecido.,Tembetary,0 days 02:00:00,7200
VAU6,22/08/2020 14:50,22/08/2020 14:53,Programado,Normal,Abierto interruptor para efectuar maniobras. Corte
programado DD/MLD/075/20.,Mcal. Estigarribia,0 days 00:03:00,180
VAU8,19/08/2020 19:55,19/08/2020 21:07,Accidental,Normal,Cruceta MT rota. M. Dominguez y Rio Pilcomayo,Villa Aurelia,0 days 01:12:00,4320
