PRIMARIO,FUERA DE SERVICIO,REPOSICION,TIPO DE EVENTO,ESTADO DEL CLIMA,OBSERVACION,BARRIO,DURACION,DURACION SEGS
REP7,4/02/2020 21:19,4/02/2020 22:09,Accidental,Normal,"Abierto Interruptor, para efectuar reparación, tensor suelto. Obispo Maíz y Picuiba.",Pinoza,0 days 00:50:00,3000
REP7,13/02/2020 13:56,13/02/2020 14:25,Accidental,Normal,"Abierto Interruptor, para efectuar reparación de Línea por soltarse y Línea protegida desprendida. Salida del Alimentador.",Tte. Silvio Pettirossi,0 days 00:29:00,1740
REP7,13/02/2020 13:56,13/02/2020 14:25,Accidental,Normal,"Abierto Interruptor, para efectuar reparación de Línea por soltarse y Línea protegida desprendida. Salida del Alimentador.",San Vicente,0 days 00:29:00,1740
REP7,13/02/2020 13:56,13/02/2020 14:25,Accidental,Normal,"Abierto Interruptor, para efectuar reparación de Línea por soltarse y Línea protegida desprendida. Salida del Alimentador.",Pinoza,0 days 00:29:00,1740
REP7,25/02/2020 15:24,25/02/2020 15:43,Accidental,Normal,No establecido.,Tte. Silvio Pettirossi,0 days 00:19:00,1140
REP7,25/02/2020 15:24,25/02/2020 15:43,Accidental,Normal,No establecido.,San Vicente,0 days 00:19:00,1140
REP7,25/02/2020 15:24,25/02/2020 15:43,Accidental,Normal,No establecido.,Pinoza,0 days 00:19:00,1140
REP7,25/02/2020 16:07,25/02/2020 16:19,Accidental,Normal,Seccionador N° 50393 averiado. Mayor Sánchez e/ Ana Díaz y Rodriguez de Francia.,Tte. Silvio Pettirossi,0 days 00:12:00,720
REP7,25/02/2020 16:07,25/02/2020 16:19,Accidental,Normal,Seccionador N° 50393 averiado. Mayor Sánchez e/ Ana Díaz y Rodriguez de Francia.,San Vicente,0 days 00:12:00,720
REP7,25/02/2020 16:07,25/02/2020 16:19,Accidental,Normal,Seccionador N° 50393 averiado. Mayor Sánchez e/ Ana Díaz y Rodriguez de Francia.,Pinoza,0 days 00:12:00,720
SMI11,9/02/2020 13:04,9/02/2020 13:46,Accidental,Normal,Seccionador averiado. Siria y Gral. Santos.,Virgen de la Asunción,0 days 00:42:00,2520
SMI11,9/02/2020 13:04,9/02/2020 13:46,Accidental,Normal,Seccionador averiado. Siria y Gral. Santos.,Virgen del Huerto,0 days 00:42:00,2520
SMI11,9/02/2020 13:04,9/02/2020 13:46,Accidental,Normal,Seccionador averiado. Siria y Gral. Santos.,Bella Vista,0 days 00:42:00,2520
SMI11,9/02/2020 13:04,9/02/2020 13:46,Accidental,Normal,Seccionador averiado. Siria y Gral. Santos.,Mcal. Francisco S. López,0 days 00:42:00,2520
SMI11,9/02/2020 13:04,9/02/2020 13:46,Accidental,Normal,Seccionador averiado. Siria y Gral. Santos.,Jara,0 days 00:42:00,2520
SMI11,9/02/2020 15:32,9/02/2020 16:39,Accidental,Normal,Seccionador fusible operado. Sacramento y Chavez.,Virgen de la Asunción,0 days 01:07:00,4020
SMI11,9/02/2020 15:32,9/02/2020 16:39,Accidental,Normal,Seccionador fusible operado. Sacramento y Chavez.,Virgen del Huerto,0 days 01:07:00,4020
SMI11,9/02/2020 15:32,9/02/2020 16:39,Accidental,Normal,Seccionador fusible operado. Sacramento y Chavez.,Bella Vista,0 days 01:07:00,4020
SMI11,9/02/2020 15:32,9/02/2020 16:39,Accidental,Normal,Seccionador fusible operado. Sacramento y Chavez.,Mcal. Francisco S. López,0 days 01:07:00,4020
SMI11,9/02/2020 15:32,9/02/2020 16:39,Accidental,Normal,Seccionador fusible operado. Sacramento y Chavez.,Jara,0 days 01:07:00,4020
SMI2,7/02/2020 15:22,7/02/2020 17:03,Programado,Normal,Línea MT en C.C. Naciones Unidas c/ El Dorado.,Mburicao,0 days 01:41:00,6060
SMI2,7/02/2020 15:22,7/02/2020 17:03,Programado,Normal,Línea MT en C.C. Naciones Unidas c/ El Dorado.,Recoleta,0 days 01:41:00,6060
SMI2,7/02/2020 15:22,7/02/2020 17:03,Programado,Normal,Línea MT en C.C. Naciones Unidas c/ El Dorado.,Mcal. Francisco S. López,0 days 01:41:00,6060
SMI2,7/02/2020 15:22,7/02/2020 17:03,Programado,Normal,Línea MT en C.C. Naciones Unidas c/ El Dorado.,Gral. Bernardino Caballero,0 days 01:41:00,6060
SMI2,18/02/2020 12:36,18/02/2020 13:29,Accidental,Normal,No establecido.,Mburicao,0 days 00:53:00,3180
SMI2,18/02/2020 12:36,18/02/2020 13:29,Accidental,Normal,No establecido.,Recoleta,0 days 00:53:00,3180
SMI2,18/02/2020 12:36,18/02/2020 13:29,Accidental,Normal,No establecido.,Mcal. Francisco S. López,0 days 00:53:00,3180
SMI2,18/02/2020 12:36,18/02/2020 13:29,Accidental,Normal,No establecido.,Gral. Bernardino Caballero,0 days 00:53:00,3180
SMI4,9/02/2020 11:51,9/02/2020 11:53,Accidental,Normal,Al efectuar maniobras. PEDIDO DE CORTE N° 007/2020. En paralelo SMI4/SMI11.,Mcal. Francisco S. López,0 days 00:02:00,120
SMI7,29/02/2020 10:35,29/02/2020 11:39,Accidental,Normal,"Tramo subterráneo averiado, ocasionado por terceros. Padre Pucheau y Juan de Salazar.",San Felipe,0 days 01:04:00,3840
SMI7,29/02/2020 10:35,29/02/2020 11:39,Accidental,Normal,"Tramo subterráneo averiado, ocasionado por terceros. Padre Pucheau y Juan de Salazar.",Jara,0 days 01:04:00,3840
SMI9,25/02/2020 15:47,25/02/2020 17:52,Accidental,Normal,Seccionador N° 51681 averiado. Avda. Gral. Santos c/ Siria. Línea MT en C.C en Siria c/ Deponte.,Las Mercedes,0 days 02:05:00,7500
SMI9,25/02/2020 15:47,25/02/2020 17:52,Accidental,Normal,Seccionador N° 51681 averiado. Avda. Gral. Santos c/ Siria. Línea MT en C.C en Siria c/ Deponte.,San Felipe,0 days 02:05:00,7500
VAU1,16/02/2020 14:11,16/02/2020 15:51,Accidental,Adverso,Ramas sobre Línea MT y Línea en C.C. Kostianovski y Alas Paraguaya.,Los Laureles,0 days 01:40:00,6000
VAU1,16/02/2020 14:11,16/02/2020 15:51,Accidental,Adverso,Ramas sobre Línea MT y Línea en C.C. Kostianovski y Alas Paraguaya.,Mcal. Estigarribia,0 days 01:40:00,6000
VAU1,16/02/2020 14:11,16/02/2020 15:51,Accidental,Adverso,Ramas sobre Línea MT y Línea en C.C. Kostianovski y Alas Paraguaya.,Hipódromo,0 days 01:40:00,6000
VAU1,16/02/2020 14:11,16/02/2020 15:51,Accidental,Adverso,Ramas sobre Línea MT y Línea en C.C. Kostianovski y Alas Paraguaya.,Tembetary,0 days 01:40:00,6000
VAU1,18/02/2020 12:40,18/02/2020 14:40,Accidental,Normal,No establecido.,Los Laureles,0 days 02:00:00,7200
VAU1,18/02/2020 12:40,18/02/2020 14:40,Accidental,Normal,No establecido.,Mcal. Estigarribia,0 days 02:00:00,7200
VAU1,18/02/2020 12:40,18/02/2020 14:40,Accidental,Normal,No establecido.,Hipódromo,0 days 02:00:00,7200
VAU1,18/02/2020 12:40,18/02/2020 14:40,Accidental,Normal,No establecido.,Tembetary,0 days 02:00:00,7200
VAU1,20/02/2020 13:23,20/02/2020 14:02,Producción,Normal,Fuera de servicio TR-02. ES-VAU.,Los Laureles,0 days 00:39:00,2340
VAU1,20/02/2020 13:23,20/02/2020 14:02,Producción,Normal,Fuera de servicio TR-02. ES-VAU.,Mcal. Estigarribia,0 days 00:39:00,2340
VAU1,20/02/2020 13:23,20/02/2020 14:02,Producción,Normal,Fuera de servicio TR-02. ES-VAU.,Hipódromo,0 days 00:39:00,2340
VAU1,20/02/2020 13:23,20/02/2020 14:02,Producción,Normal,Fuera de servicio TR-02. ES-VAU.,Tembetary,0 days 00:39:00,2340
VAU1,20/02/2020 14:02,20/02/2020 15:09,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Transferido sobre VAU 6.,Los Laureles,0 days 01:07:00,4020
VAU1,20/02/2020 14:02,20/02/2020 15:09,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Transferido sobre VAU 6.,Mcal. Estigarribia,0 days 01:07:00,4020
VAU1,20/02/2020 14:02,20/02/2020 15:09,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Transferido sobre VAU 6.,Hipódromo,0 days 01:07:00,4020
VAU1,20/02/2020 14:02,20/02/2020 15:09,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Transferido sobre VAU 6.,Tembetary,0 days 01:07:00,4020
VAU10,20/02/2020 13:23,20/02/2020 13:26,Producción,Normal,Fuera de servicio TR-02. ES-VAU.,Mcal. Estigarribia,0 days 00:03:00,180
VAU10,20/02/2020 13:23,20/02/2020 13:26,Producción,Normal,Fuera de servicio TR-02. ES-VAU.,Recoleta,0 days 00:03:00,180
VAU10,20/02/2020 14:02,20/02/2020 14:05,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Mcal. Estigarribia,0 days 00:03:00,180
VAU10,20/02/2020 14:02,20/02/2020 14:05,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Recoleta,0 days 00:03:00,180
VAU10,20/02/2020 14:47,20/02/2020 14:50,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Mcal. Estigarribia,0 days 00:03:00,180
VAU10,20/02/2020 14:47,20/02/2020 14:50,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Recoleta,0 days 00:03:00,180
VAU10,20/02/2020 15:29,20/02/2020 15:31,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Mcal. Estigarribia,0 days 00:02:00,120
VAU10,20/02/2020 15:29,20/02/2020 15:31,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Recoleta,0 days 00:02:00,120
VAU10,23/02/2020 00:04,23/02/2020 00:05,Programado,Normal,MEMO DD/DCC1/057/2020. Transferencia sobre BPA5.,Mcal. Estigarribia,0 days 00:01:00,60
VAU10,23/02/2020 00:04,23/02/2020 00:05,Programado,Normal,MEMO DD/DCC1/057/2020. Transferencia sobre BPA5.,Recoleta,0 days 00:01:00,60
VAU11,16/02/2020 14:11,16/02/2020 15:51,Accidental,Adverso,Condiciones Climáticas Adversas.,Mcal. Estigarribia,0 days 01:40:00,6000
VAU11,16/02/2020 14:11,16/02/2020 15:51,Accidental,Adverso,Condiciones Climáticas Adversas.,Recoleta,0 days 01:40:00,6000
VAU11,20/02/2020 13:23,20/02/2020 13:26,Producción,Normal,Fuera de servicio TR-02. ES-VAU.,Mcal. Estigarribia,0 days 00:03:00,180
VAU11,20/02/2020 13:23,20/02/2020 13:26,Producción,Normal,Fuera de servicio TR-02. ES-VAU.,Recoleta,0 days 00:03:00,180
VAU11,20/02/2020 14:02,20/02/2020 14:05,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Luis Alberto de Herrera,0 days 00:03:00,180
VAU11,20/02/2020 14:02,20/02/2020 14:05,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Santa María,0 days 00:03:00,180
VAU11,20/02/2020 14:02,20/02/2020 14:05,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Villa Aurelia,0 days 00:03:00,180
VAU11,20/02/2020 14:47,20/02/2020 14:50,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Luis Alberto de Herrera,0 days 00:03:00,180
VAU11,20/02/2020 14:47,20/02/2020 14:50,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Santa María,0 days 00:03:00,180
VAU11,20/02/2020 14:47,20/02/2020 14:50,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Villa Aurelia,0 days 00:03:00,180
VAU11,20/02/2020 15:29,20/02/2020 15:31,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Luis Alberto de Herrera,0 days 00:02:00,120
VAU11,20/02/2020 15:29,20/02/2020 15:31,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Santa María,0 days 00:02:00,120
VAU11,20/02/2020 15:29,20/02/2020 15:31,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Villa Aurelia,0 days 00:02:00,120
VAU11,22/02/2020 23:43,22/02/2020 23:47,Programado,Normal,MEMO DD/DCC1/057/2020. Transferencia sobre VAU7.,Luis Alberto de Herrera,0 days 00:04:00,240
VAU11,22/02/2020 23:43,22/02/2020 23:47,Programado,Normal,MEMO DD/DCC1/057/2020. Transferencia sobre VAU7.,Santa María,0 days 00:04:00,240
VAU11,22/02/2020 23:43,22/02/2020 23:47,Programado,Normal,MEMO DD/DCC1/057/2020. Transferencia sobre VAU7.,Villa Aurelia,0 days 00:04:00,240
VAU12,20/02/2020 13:23,20/02/2020 13:26,Producción,Normal,Fuera de servicio TR-02. ES-VAU.,Mcal. Estigarribia,0 days 00:03:00,180
VAU12,20/02/2020 14:02,20/02/2020 14:05,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Mcal. Estigarribia,0 days 00:03:00,180
VAU12,20/02/2020 14:47,20/02/2020 14:50,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Mcal. Estigarribia,0 days 00:03:00,180
VAU12,20/02/2020 15:29,20/02/2020 15:31,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Mcal. Estigarribia,0 days 00:02:00,120
VAU12,23/02/2020 00:02,23/02/2020 00:03,Programado,Normal,MEMO DD/DCC1/057/2020. Transferencia sobre VAU7.,Mcal. Estigarribia,0 days 00:01:00,60
VAU14,16/02/2020 10:53,16/02/2020 12:53,Accidental,Normal,No establecido.,Villa Aurelia,0 days 02:00:00,7200
VAU14,16/02/2020 10:53,16/02/2020 12:53,Accidental,Normal,No establecido.,Los Laureles,0 days 02:00:00,7200
VAU14,16/02/2020 10:53,16/02/2020 12:53,Accidental,Normal,No establecido.,Hipódromo,0 days 02:00:00,7200
VAU14,20/02/2020 13:23,20/02/2020 13:26,Producción,Normal,Fuera de servicio TR-02. ES-VAU.,Villa Aurelia,0 days 00:03:00,180
VAU14,20/02/2020 13:23,20/02/2020 13:26,Producción,Normal,Fuera de servicio TR-02. ES-VAU.,Los Laureles,0 days 00:03:00,180
VAU14,20/02/2020 13:23,20/02/2020 13:26,Producción,Normal,Fuera de servicio TR-02. ES-VAU.,Hipódromo,0 days 00:03:00,180
VAU14,20/02/2020 14:02,20/02/2020 14:05,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Villa Aurelia,0 days 00:03:00,180
VAU14,20/02/2020 14:02,20/02/2020 14:05,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Los Laureles,0 days 00:03:00,180
VAU14,20/02/2020 14:02,20/02/2020 14:05,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Hipódromo,0 days 00:03:00,180
VAU14,20/02/2020 14:47,20/02/2020 14:50,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Villa Aurelia,0 days 00:03:00,180
VAU14,20/02/2020 14:47,20/02/2020 14:50,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Los Laureles,0 days 00:03:00,180
VAU14,20/02/2020 14:47,20/02/2020 14:50,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Hipódromo,0 days 00:03:00,180
VAU14,20/02/2020 15:29,20/02/2020 15:31,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Villa Aurelia,0 days 00:02:00,120
VAU14,20/02/2020 15:29,20/02/2020 15:31,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Los Laureles,0 days 00:02:00,120
VAU14,20/02/2020 15:29,20/02/2020 15:31,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Hipódromo,0 days 00:02:00,120
VAU14,22/02/2020 23:53,22/02/2020 23:54,Programado,Normal,MEMO DD/DCC1/057/2020. Transferencia sobre VAU6.,Villa Aurelia,0 days 00:01:00,60
VAU14,22/02/2020 23:53,22/02/2020 23:54,Programado,Normal,MEMO DD/DCC1/057/2020. Transferencia sobre VAU6.,Los Laureles,0 days 00:01:00,60
VAU14,22/02/2020 23:53,22/02/2020 23:54,Programado,Normal,MEMO DD/DCC1/057/2020. Transferencia sobre VAU6.,Hipódromo,0 days 00:01:00,60
VAU3,16/02/2020 19:43,16/02/2020 21:43,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Aurelia,0 days 02:00:00,7200
VAU3,16/02/2020 19:43,16/02/2020 21:43,Accidental,Adverso,Condiciones Climáticas Adversas.,San Pablo,0 days 02:00:00,7200
VAU3,17/02/2020 08:55,17/02/2020 09:44,Accidental,Normal,Transformador averiado. Epifanio Mendez Fleytas y Veteranos de la Guerra.,Villa Aurelia,0 days 00:49:00,2940
VAU3,17/02/2020 08:55,17/02/2020 09:44,Accidental,Normal,Transformador averiado. Epifanio Mendez Fleytas y Veteranos de la Guerra.,San Pablo,0 days 00:49:00,2940
VAU3,20/02/2020 13:23,20/02/2020 13:28,Producción,Normal,Fuera de servicio TR-02. ES-VAU.,Villa Aurelia,0 days 00:05:00,300
VAU3,20/02/2020 13:23,20/02/2020 13:28,Producción,Normal,Fuera de servicio TR-02. ES-VAU.,San Pablo,0 days 00:05:00,300
VAU3,20/02/2020 14:02,20/02/2020 14:06,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Villa Aurelia,0 days 00:04:00,240
VAU3,20/02/2020 14:02,20/02/2020 14:06,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,San Pablo,0 days 00:04:00,240
VAU3,20/02/2020 14:47,20/02/2020 15:26,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,Villa Aurelia,0 days 00:39:00,2340
VAU3,20/02/2020 14:47,20/02/2020 15:26,Producción,Normal,Fuera de servicio TR-02. ES-VAU. Al cerrar VAU1.,San Pablo,0 days 00:39:00,2340
VAU3,21/02/2020 18:20,21/02/2020 19:05,Accidental,Normal,Puente MT Suelto. Maestro Fermín López c/ Veteranos de la Guerra del Chaco.,Villa Aurelia,0 days 00:45:00,2700
VAU3,21/02/2020 18:20,21/02/2020 19:05,Accidental,Normal,Puente MT Suelto. Maestro Fermín López c/ Veteranos de la Guerra del Chaco.,San Pablo,0 days 00:45:00,2700
VAU3,23/02/2020 00:33,23/02/2020 00:34,Programado,Normal,MEMO DD/DCC1/057/2020. Transferencia sobre FDM2.,Villa Aurelia,0 days 00:01:00,60
VAU3,23/02/2020 00:33,23/02/2020 00:34,Programado,Normal,MEMO DD/DCC1/057/2020. Transferencia sobre FDM2.,San Pablo,0 days 00:01:00,60
VAU8,20/02/2020 17:32,20/02/2020 18:22,Accidental,Normal,Puente MT Suelto. Cecilio Baez e/ Cnel. Rafael Franco y Colón.,Villa Aurelia,0 days 00:50:00,3000
