PRIMARIO,FUERA DE SERVICIO,REPOSICION,TIPO DE EVENTO,ESTADO DEL CLIMA,OBSERVACION,BARRIO,DURACION,DURACION SEGS
GDI2,13/03/2020 10:17,13/03/2020 10:21,Producción,Normal,Cambio de Fuente.,Obrero,0 days 00:04:00,240
GDI2,27/03/2020 03:05,27/03/2020 03:07,Producción,Normal,Cambio de Fuente CH-YAC/CH-IPU.,Gral. J. E Diaz,0 days 00:02:00,120
GDI2,27/03/2020 03:05,27/03/2020 03:07,Producción,Normal,Cambio de Fuente CH-YAC/CH-IPU.,Obrero,0 days 00:02:00,120
GDI3,7/03/2020 16:38,7/03/2020 17:05,Accidental,Normal,No establecido.,Gral. J. E Diaz,0 days 00:27:00,1620
GDI3,9/03/2020 19:50,9/03/2020 20:32,Accidental,Normal,No establecido.,Gral. J. E Diaz,0 days 00:42:00,2520
GDI3,9/03/2020 20:55,9/03/2020 20:57,Accidental,Normal,Línea MT Subterránea averiada. Tramo PD PS146 a PD PS147.,Gral. J. E Diaz,0 days 00:02:00,120
GDI3,13/03/2020 10:17,13/03/2020 10:21,Producción,Normal,Cambio de Fuente.,Gral. J. E Diaz,0 days 00:04:00,240
GDI3,27/03/2020 03:05,27/03/2020 03:07,Producción,Normal,Cambio de Fuente CH-YAC/CH-IPU.,Gral. J. E Diaz,0 days 00:02:00,120
GDI4,4/03/2020 14:06,04/03/2020 16:06,Accidental,Normal,No establecido.,Obrero,0 days 02:00:00,7200
GDI4,4/03/2020 14:06,04/03/2020 16:06,Accidental,Normal,No establecido.,Dr. Roberto L. Petit,0 days 02:00:00,7200
GDI4,4/03/2020 14:06,04/03/2020 16:06,Accidental,Normal,No establecido.,Bañado Tacumbu,0 days 02:00:00,7200
GDI4,10/03/2020 23:15,10/03/2020 23:53,Accidental,Normal,No establecido.,Obrero,0 days 00:38:00,2280
GDI4,10/03/2020 23:15,10/03/2020 23:53,Accidental,Normal,No establecido.,Dr. Roberto L. Petit,0 days 00:38:00,2280
GDI4,10/03/2020 23:15,10/03/2020 23:53,Accidental,Normal,No establecido.,Bañado Tacumbu,0 days 00:38:00,2280
GDI4,13/03/2020 10:17,13/03/2020 10:21,Producción,Normal,Cambio de Fuente.,Obrero,0 days 00:04:00,240
GDI4,13/03/2020 10:17,13/03/2020 10:21,Producción,Normal,Cambio de Fuente.,Dr. Roberto L. Petit,0 days 00:04:00,240
GDI4,13/03/2020 10:17,13/03/2020 10:21,Producción,Normal,Cambio de Fuente.,Bañado Tacumbu,0 days 00:04:00,240
GDI4,27/03/2020 03:05,27/03/2020 03:07,Producción,Normal,Cambio de Fuente CH-YAC/CH-IPU.,Obrero,0 days 00:02:00,120
GDI4,27/03/2020 03:05,27/03/2020 03:07,Producción,Normal,Cambio de Fuente CH-YAC/CH-IPU.,Dr. Roberto L. Petit,0 days 00:02:00,120
GDI4,27/03/2020 03:05,27/03/2020 03:07,Producción,Normal,Cambio de Fuente CH-YAC/CH-IPU.,Bañado Tacumbu,0 days 00:02:00,120
LAM10,7/03/2020 08:24,7/03/2020 08:40,Accidental,Normal,Al efectuar maniobras. Corte N° 350.,Terminal,0 days 00:16:00,960
LAM10,7/03/2020 08:51,7/03/2020 09:33,Accidental,Normal,Al efectuar maniobras.,Terminal,0 days 00:42:00,2520
LAM10,7/03/2020 10:30,7/03/2020 16:46,Accidental,Normal,"Línea MT Suelta F1-F2, Cruceta MT rota en Yvyrapyta y Vencedores del chaco.",Terminal,0 days 06:16:00,22560
LAM22,22/03/2020 18:19,22/03/2020 18:22,Programado,Normal,Abierto interruptor para efectuar reposición de seccionador fusible en forma directa. Núñez de Balboa c/ San Marcos.,Hipódromo,0 days 00:03:00,180
LAM22,22/03/2020 18:19,22/03/2020 18:22,Programado,Normal,Abierto interruptor para efectuar reposición de seccionador fusible en forma directa. Núñez de Balboa c/ San Marcos.,Terminal,0 days 00:03:00,180
LAM23,8/03/2020 07:23,8/03/2020 07:43,Accidental,Normal,Ave en contacto con Línea MT. Nuñez de Balboa y Maskoi.,Mburicao,0 days 00:20:00,1200
LAM23,16/03/2020 06:55,16/03/2020 07:35,Accidental,Normal,Avería interna en PD exclusivo. Guarania c/ Eliseo Peralta.,Mburicao,0 days 00:40:00,2400
LAM23,18/03/2020 13:29,18/03/2020 14:38,Accidental,Adverso,Pájaro en contacto con línea MT. Núñez de Balboa y Rca. Argentina.,Mburicao,0 days 01:09:00,4140
LAM3,13/03/2020 09:16,13/03/2020 09:53,Accidental,Normal,Línea MT en contacto con brazo de AP. Universitarios Lambareños y Juan de Salazar.,Vista Alegre,0 days 00:37:00,2220
LAM5,4/03/2020 13:35,4/03/2020 13:45,Accidental,Normal,No establecido.,Santa Librada,0 days 00:10:00,600
LAM5,4/03/2020 13:35,4/03/2020 13:45,Accidental,Normal,No establecido.,Itá Enramada,0 days 00:10:00,600
LAM5,4/03/2020 13:35,4/03/2020 13:45,Accidental,Normal,No establecido.,Pirizal,0 days 00:10:00,600
LAM5,24/03/2020 12:39,24/03/2020 13:08,Accidental,Normal,Rama sobre línea MT. Santa Fe y Porvenir.,Santa Librada,0 days 00:29:00,1740
LAM5,24/03/2020 12:39,24/03/2020 13:08,Accidental,Normal,Rama sobre línea MT. Santa Fe y Porvenir.,Itá Enramada,0 days 00:29:00,1740
LAM5,24/03/2020 12:39,24/03/2020 13:08,Accidental,Normal,Rama sobre línea MT. Santa Fe y Porvenir.,Pirizal,0 days 00:29:00,1740
LAM7,2/03/2020 00:41,2/03/2020 01:36,Accidental,Normal,No establecido.,Vista Alegre,0 days 00:55:00,3300
LAM7,2/03/2020 00:41,2/03/2020 01:36,Accidental,Normal,No establecido.,Pinoza,0 days 00:55:00,3300
MBU4,5/03/2020 09:55,5/03/2020 10:16,Accidental,Normal,No establecido.,Mbocayaty,0 days 00:21:00,1260
MBU4,5/03/2020 09:55,5/03/2020 10:16,Accidental,Normal,No establecido.,Loma Pyta,0 days 00:21:00,1260
MBU4,5/03/2020 09:55,5/03/2020 10:16,Accidental,Normal,No establecido.,Ñu Guasu,0 days 00:21:00,1260
MBU4,5/03/2020 09:55,5/03/2020 10:16,Accidental,Normal,No establecido.,Mburucuyá,0 days 00:21:00,1260
MBU4,6/03/2020 07:36,6/03/2020 07:41,Accidental,Normal,"Abierto Interruptor, para efectuar reparación. Avda. Ñu Guazú.",Mbocayaty,0 days 00:05:00,300
MBU4,6/03/2020 07:36,6/03/2020 07:41,Accidental,Normal,"Abierto Interruptor, para efectuar reparación. Avda. Ñu Guazú.",Loma Pyta,0 days 00:05:00,300
MBU4,6/03/2020 07:36,6/03/2020 07:41,Accidental,Normal,"Abierto Interruptor, para efectuar reparación. Avda. Ñu Guazú.",Ñu Guasu,0 days 00:05:00,300
MBU4,6/03/2020 07:36,6/03/2020 07:41,Accidental,Normal,"Abierto Interruptor, para efectuar reparación. Avda. Ñu Guazú.",Mburucuyá,0 days 00:05:00,300
MBU4,18/03/2020 09:35,18/03/2020 10:41,Accidental,Adverso,Condiciones climáticas adversas.,Mbocayaty,0 days 01:06:00,3960
MBU4,18/03/2020 09:35,18/03/2020 10:41,Accidental,Adverso,Condiciones climáticas adversas.,Loma Pyta,0 days 01:06:00,3960
MBU4,18/03/2020 09:35,18/03/2020 10:41,Accidental,Adverso,Condiciones climáticas adversas.,Ñu Guasu,0 days 01:06:00,3960
MBU4,18/03/2020 09:35,18/03/2020 10:41,Accidental,Adverso,Condiciones climáticas adversas.,Mburucuyá,0 days 01:06:00,3960
MBU4,18/03/2020 19:37,18/03/2020 21:37,Accidental,Adverso,Condiciones climáticas adversas.,Mbocayaty,0 days 02:00:00,7200
MBU4,18/03/2020 19:37,18/03/2020 21:37,Accidental,Adverso,Condiciones climáticas adversas.,Loma Pyta,0 days 02:00:00,7200
MBU4,18/03/2020 19:37,18/03/2020 21:37,Accidental,Adverso,Condiciones climáticas adversas.,Ñu Guasu,0 days 02:00:00,7200
MBU4,18/03/2020 19:37,18/03/2020 21:37,Accidental,Adverso,Condiciones climáticas adversas.,Mburucuyá,0 days 02:00:00,7200
MBU4,19/03/2020 10:17,19/03/2020 10:41,Accidental,Normal,No establecido.,Mbocayaty,0 days 00:24:00,1440
MBU4,19/03/2020 10:17,19/03/2020 10:41,Accidental,Normal,No establecido.,Loma Pyta,0 days 00:24:00,1440
MBU4,19/03/2020 10:17,19/03/2020 10:41,Accidental,Normal,No establecido.,Ñu Guasu,0 days 00:24:00,1440
MBU4,19/03/2020 10:17,19/03/2020 10:41,Accidental,Normal,No establecido.,Mburucuyá,0 days 00:24:00,1440
MBU4,19/03/2020 11:58,19/03/2020 13:58,Accidental,Normal,No establecido.,Mbocayaty,0 days 02:00:00,7200
MBU4,19/03/2020 11:58,19/03/2020 13:58,Accidental,Normal,No establecido.,Loma Pyta,0 days 02:00:00,7200
MBU4,19/03/2020 11:58,19/03/2020 13:58,Accidental,Normal,No establecido.,Ñu Guasu,0 days 02:00:00,7200
